emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
-4,-10,-7,-5,-3,14,-4,0
-1,3,1,-2,-2,5,14,1
-1,2,9,7,-1,-12,0,1
4,4,5,0,0,6,0,1
0,-4,-14,-9,-4,-8,-13,1
0,-6,12,7,5,35,30,5
4,1,-7,-3,-2,-41,-2,1
-4,-1,-1,-1,3,41,27,6
2,9,-3,-11,-10,-66,-28,-5
-3,-16,8,9,2,17,-12,3
-5,-15,-2,-7,0,18,8,3
-2,9,-1,2,-1,-16,5,-8
4,9,-8,2,5,23,51,3
0,9,-11,-11,-9,-20,-16,5
9,28,24,4,2,-30,-17,-1
-10,-13,-12,-3,-8,15,-25,-12
-3,-1,6,6,3,20,1,3
1,-5,-5,-1,1,-1,27,1
-2,-6,-12,-6,-5,-18,-9,2
2,6,14,-1,2,-8,3,1
0,-10,-6,15,3,5,-11,-6
-1,7,6,-7,1,8,2,-1
0,1,2,0,-2,-5,-5,-3
0,-5,4,4,2,-9,-3,1
-2,3,-3,-8,1,32,-6,4
-3,-1,5,5,-4,-37,-19,-4
-5,4,0,-5,0,16,4,-4
3,1,-1,-1,4,42,43,6
-1,1,-1,3,1,-17,-19,1
0,-2,-12,-3,-4,-19,-58,-8
1,-3,4,-2,-2,1,6,-1
1,4,-2,7,3,5,-15,-2
-2,-5,-1,-2,-2,3,21,-4
3,4,8,-2,0,-48,-9,4
-2,-11,-9,-2,0,58,27,2
-4,-5,-9,-5,3,-32,-38,-5
0,1,8,0,-6,8,4,-1
-1,-6,-12,-2,3,1,5,-1
1,7,-1,3,-1,-3,-11,1
-3,1,0,-1,-4,-19,0,-2
-2,-4,0,0,0,-7,-4,1
-2,0,4,-3,-4,-5,3,-4
1,-1,-18,-7,2,2,7,2
-1,-4,10,3,-3,4,1,-3
-2,0,-7,-6,0,0,-2,4
0,-6,3,2,-1,33,5,3
0,-1,-4,0,2,-17,-8,-7
3,6,0,6,-1,-45,-20,6
0,-2,2,-4,0,36,28,3
0,4,-2,-1,3,20,23,-1
-15,-9,-7,0,1,-5,-36,-11
5,10,4,-2,-5,-12,15,1
1,-3,7,5,2,1,0,2
-1,-2,-1,-2,0,18,24,1
1,3,1,0,0,-8,-12,2
-2,-2,-4,-4,0,3,-14,-5
-1,-2,4,1,0,7,-16,-3
0,-4,-7,0,-2,-28,4,-2
1,2,4,1,-4,3,3,1
-3,-4,-1,-1,-1,-14,-3,2
-1,0,-13,2,-4,-12,-6,-5
1,9,6,-10,6,21,-1,2
0,-15,9,10,0,-10,2,1
0,1,-4,-4,-5,15,18,3
2,0,10,9,1,-13,13,-1
-1,0,-8,-3,-1,-7,-46,-3
0,-1,-6,-16,-6,-8,11,2
-3,-4,7,20,4,1,2,-3
-2,0,1,-4,4,1,-2,1
0,1,-2,3,-4,2,14,-3
3,2,-1,-6,-1,14,-6,-4
-2,-5,-9,-5,3,32,3,1
1,0,2,1,-1,-7,-1,1
1,10,2,2,-1,-1,5,4
-8,-7,-1,2,2,-2,-5,-6
3,2,-2,-5,1,0,7,-2
-3,-4,1,1,-4,-3,0,4
-2,-1,-5,-3,-4,9,15,-4
2,3,-3,3,4,-1,-4,-2
-2,-1,-3,-3,-5,0,-7,-3
-2,-2,6,-1,2,2,-1,0
1,-5,-2,3,-2,-13,-7,2
1,7,3,-2,-2,6,10,5
-1,-8,-16,1,0,-9,-6,-1
4,2,-6,-5,1,-9,-17,1
0,3,17,8,0,-5,13,-3
-4,-6,-6,-4,-4,25,-21,-6
-3,0,-2,-7,-3,-40,-13,-2
-2,-3,-5,2,-2,18,15,2
2,4,-5,-2,5,6,1,2
1,4,3,1,2,-7,2,4
-1,-3,2,-1,-3,2,-9,2
1,1,1,-1,-2,-8,-10,-4
2,-1,2,2,6,-12,-20,-1
1,1,-4,-6,-2,25,52,9
-4,-8,-3,-2,-2,11,-20,-4
0,-1,2,1,0,-21,-13,-3
-1,-3,-4,0,0,10,4,3
3,-1,1,0,2,-17,-6,-2
-7,5,6,-2,3,9,17,-2
-1,-2,0,-2,-3,2,-3,-2
2,-4,-3,0,-1,-8,-7,-2
2,21,-4,-9,0,-3,5,4
0,-23,3,23,1,-24,-44,-4
-2,0,9,-3,4,28,58,0
-12,-12,-16,-11,-12,17,-49,-11
2,0,1,-2,1,2,16,5
3,6,-8,-12,-3,-27,-10,4
-1,-1,2,6,4,17,4,-1
3,1,3,5,3,2,16,4
-2,-6,-3,0,-1,-2,-6,-2
1,4,2,-2,1,15,-1,-1
0,-3,-3,1,-3,-20,-7,-3
0,4,1,-4,2,11,18,3
-2,-4,0,8,-1,-16,-19,-2
5,3,4,1,3,12,17,-1
1,2,-2,-7,-5,-12,8,-2
-1,-2,-4,4,-2,-5,2,7
0,-4,0,5,0,11,11,-1
-3,-1,-1,-12,-9,-11,-22,-8
-1,-2,-5,-2,4,18,-1,1
-1,-1,3,2,1,-12,-12,-6
2,-3,2,5,0,-22,17,6
1,2,-7,-3,1,13,15,4
1,1,-2,2,-3,-10,-19,-2
1,-1,6,1,0,-5,14,-1
2,-1,0,5,-1,7,-17,-4
-1,1,6,7,0,-18,-12,-3
-1,8,-6,7,-1,24,46,5
-1,-8,0,-6,-6,-30,-35,-3
2,2,-5,-2,-1,3,-11,-4
-1,-1,3,-9,-2,-13,-4,0
-2,4,0,-1,-3,6,-20,-3
-1,3,-3,-1,1,9,26,-2
-3,-4,2,-2,-2,-6,-6,-1
2,5,-1,1,0,-3,10,2
-2,-9,-7,-5,2,-6,-7,-3
1,6,17,7,-3,9,10,1
0,-5,-3,-1,1,-23,-14,-3
0,-2,-1,0,2,20,26,4
-1,-5,-6,-5,-5,-3,-14,-4
-2,-8,-8,-9,-3,-30,-2,-1
-2,3,2,5,-3,19,11,-1
1,0,-4,-6,-1,36,15,2
0,-5,15,11,2,-10,-11,-1
0,1,-10,-3,4,2,-1,-1
-3,1,8,-4,-1,-8,-8,1
-2,-3,-7,-4,-2,-23,-1,-1
7,1,2,-6,-2,10,-19,1
1,0,-2,4,2,0,9,1
2,2,-2,-2,-1,26,31,1
-1,0,-1,-1,-1,-12,-22,2
0,-2,-2,1,-1,-38,-34,-4
-2,2,-1,0,-6,10,14,-3
-2,-16,-6,-4,0,7,7,5
0,10,8,2,2,1,4,-3
-6,-1,-6,-11,-4,-3,-6,-7
0,-1,1,14,3,2,-9,1
-1,2,0,-4,2,-9,-7,-3
2,-3,0,1,0,8,14,0
1,2,-2,0,2,4,4,1
0,-10,-7,-13,-1,3,-5,0
2,4,-3,15,-1,-34,12,-1
-6,-3,14,-5,-7,-2,-32,-4
-2,-5,-8,-4,2,28,30,1
0,3,3,2,2,15,4,3
0,4,-3,-3,-1,2,2,0
-2,-2,-4,0,-2,-12,-2,-1
0,7,5,4,-3,-12,-2,-2
0,0,2,0,1,-2,-5,1
-3,-3,0,-7,-1,11,2,-2
-1,-1,-5,2,-3,-4,-4,-1
2,7,5,2,2,8,1,3
3,-1,-4,-6,-2,-30,-36,0
5,0,1,8,-1,16,16,1
1,-1,2,0,4,5,12,1
-5,-7,-7,-3,-5,4,-35,-4
3,-2,2,1,4,20,23,0
-2,1,2,-8,-7,-13,1,-2
1,1,-8,0,3,17,8,2
0,-4,14,15,0,-15,-2,2
-3,2,-4,0,2,3,-3,-4
-1,0,12,-1,2,-6,-15,-1
1,1,-19,-6,1,-7,2,0
-1,7,-1,-4,-1,18,41,5
-10,-28,-7,-1,-7,-20,-31,-5
2,13,9,3,0,1,13,-1
0,-3,2,-1,0,13,-16,-1
2,-2,-7,-1,2,-6,-9,1
0,4,2,1,6,17,31,1
-5,-1,-7,-4,-1,-13,-19,-5
-2,-3,0,-2,-7,-13,-2,0
7,-2,0,-1,3,-4,10,3
1,6,5,9,-1,10,9,0
-3,-13,-9,-7,-1,-8,-9,-2
1,3,-4,0,-1,-8,2,-2
1,-1,2,1,-1,-4,6,1
-5,1,0,-2,-5,2,5,-4
-1,-1,-5,1,-1,-11,-21,1
2,0,0,-3,1,27,17,1
-3,-1,-3,-5,0,4,6,-3
-1,0,-1,1,1,5,-18,-2
0,-6,0,-1,-2,6,16,3
0,-2,3,2,0,-15,-3,0
-2,8,0,2,-1,-7,-6,-3
1,4,4,1,2,4,9,1
1,-3,0,1,0,4,-7,1
1,0,5,5,1,-16,-9,3
-5,-1,0,-1,-6,19,18,3
-1,2,-13,-9,-7,-29,-19,-4
-2,-2,-3,-1,7,5,-14,-4
0,2,1,5,4,14,7,0
-1,-8,-3,2,1,2,8,1
1,1,4,5,2,1,4,0
1,-2,-3,-1,-4,-22,-18,-2
-2,0,1,5,0,16,14,-2
-2,-2,-2,-4,-1,-7,-11,0
1,1,-3,-10,-4,5,4,4
-4,-1,-4,17,1,1,7,-1
-1,-3,-7,-10,-2,-28,-12,-1
3,2,10,4,-4,-10,0,0
0,4,-10,-6,1,70,3,-1
-1,-6,5,-8,-5,-12,-13,-3
1,-4,-2,3,2,8,10,5
-3,-3,-3,-2,0,-29,-20,-5
1,-2,5,1,-2,-17,-4,-3
-1,4,-1,-7,0,21,-4,-1
-3,-8,-1,-1,-7,-1,15,1
0,-1,2,4,2,-6,-19,1
0,0,3,13,8,21,11,1
-1,-3,-2,-1,-5,-13,3,0
-3,2,-1,-5,-7,-41,-14,-4
0,0,-3,-4,0,23,7,0
-3,-9,2,-1,-1,13,22,1
-1,4,-4,-11,-2,-20,-17,0
-3,-2,-5,7,3,23,-8,-3
-4,3,3,-6,-4,-24,-9,-3
3,1,-1,5,-3,-16,11,2
6,8,0,-4,2,13,4,3
-4,-1,6,8,-2,-4,0,-4
-4,-6,-14,1,4,3,-4,-3
2,3,1,0,-2,-18,9,2
0,2,7,-1,-1,-9,-22,-1
0,10,-4,-6,1,12,14,1
-8,-1,3,5,2,23,11,-5
-3,0,-7,0,-3,-13,-9,-1
2,0,1,6,-1,8,12,2
2,7,4,-1,2,-15,-27,-2
0,-5,-5,-5,-4,-4,2,1
-3,-3,-2,-3,-3,-14,-12,-5
-2,1,-2,3,2,22,7,0
-2,0,-2,1,1,11,13,0
4,-2,1,-6,-6,-27,3,1
0,-2,0,-2,0,-3,-3,0
0,-2,2,6,4,8,8,-1
1,-8,-1,-6,0,31,19,2
-2,-3,-4,-5,-7,-27,-33,-8
-2,0,-4,2,-1,11,16,2
-2,-2,1,-7,-3,-2,6,0
0,-2,-5,9,1,-23,-6,-2
2,0,2,0,5,16,12,3
1,-4,-4,1,0,-16,-13,-2
-1,-2,0,1,3,17,9,2
2,0,5,-6,0,11,3,-2
4,5,-2,4,-5,-37,-8,1
-5,-8,-1,-8,1,-1,-9,-2
-2,-5,-6,-2,-3,29,16,-3
0,0,-2,0,2,8,4,4
2,3,-2,0,2,1,-12,1
3,4,2,-1,0,-18,0,1
-1,2,-1,5,0,2,12,-1
-3,-4,-3,-3,-2,-8,-37,-2
0,-4,1,0,2,18,17,1
-7,0,2,1,1,-4,-22,-4
2,-1,-2,-1,-5,-15,-8,2
1,-1,-2,-3,1,-6,3,0
-1,-2,1,1,4,20,16,3
-2,1,-2,0,-7,-18,-6,-2
-1,0,-2,-1,1,22,16,1
-3,-4,-1,-6,-3,-7,-2,1
3,-2,-9,-4,0,-5,-3,1
3,2,3,3,10,9,6,0
-1,-1,-4,-2,-4,-26,-8,-2
0,-2,-8,-2,-3,8,19,2
-2,-2,11,2,-1,-11,-3,-2
1,-1,-14,-8,3,34,18,5
-5,5,20,6,-4,-31,4,-1
-3,-2,-7,6,1,20,-19,-8
1,3,-2,-1,0,12,20,0
3,0,3,-5,-2,-11,-1,-3
1,-2,-8,-4,3,-20,-14,-1
2,4,7,-2,-3,12,13,1
-3,-1,1,-1,-1,5,-1,2
-2,1,3,3,-2,-11,-16,-4
0,2,-6,-4,0,5,-25,3
1,1,7,2,4,0,7,2
-3,-7,-6,-1,-2,4,12,-2
-1,0,-4,-3,-2,15,-10,1
0,-5,-3,-2,0,-3,-10,2
-1,-2,-2,-2,-1,-6,-8,0
-2,1,0,0,1,2,-20,-4
1,7,7,4,-1,-1,20,2
1,-2,0,2,1,3,1,-5
1,-1,-3,-1,-1,-22,-6,3
0,-2,2,0,1,17,2,1
0,2,1,-3,1,-5,5,1
-4,-8,-18,0,-8,-27,11,0
3,3,13,-8,0,9,-4,1
-8,0,2,13,-3,-22,-22,-9
1,-3,1,-4,1,1,-13,1
-2,1,4,2,0,12,8,1
3,-2,-9,-3,-2,-12,7,3
2,-3,0,-5,2,7,-5,3
1,0,3,3,1,-14,2,-2
1,4,1,-1,1,31,31,2
-6,-6,2,0,-6,-9,-17,-4
0,-2,-3,-3,2,5,-17,3
-2,-4,-3,2,2,-11,5,-2
1,2,-1,0,-1,-12,-8,-1
0,1,3,1,-2,-7,19,1
0,0,-4,-6,-3,16,-13,-1
-2,6,13,8,-3,-5,-2,-3
1,12,-5,-3,6,-5,-12,-1
-2,-7,-1,3,6,38,41,4
-1,3,1,-6,-4,-1,-10,-3
0,-4,-5,1,-3,-4,4,2
-4,2,2,-3,-6,4,-10,-8
2,1,1,3,4,-41,-16,-2
3,-1,-9,-3,-1,10,29,1
-1,-1,10,0,-1,0,-11,0
0,-7,6,4,2,17,12,0
-4,-2,-12,-16,-3,-1,-14,-2
-6,-3,8,13,3,-5,12,-4
0,1,5,-3,-4,14,-19,4
2,-5,-14,-3,-1,-9,2,-2
0,-1,3,3,2,0,-4,3
-1,3,-6,-7,-3,22,16,0
-2,-5,-8,-4,-5,-28,-16,0
-2,0,4,2,0,-6,-14,1
4,3,5,-3,-5,-5,-10,-4
0,3,-1,7,1,-7,4,-1
0,-9,-6,-2,-2,5,6,-1
0,-2,2,-3,-2,-6,13,-1
0,3,6,6,5,17,2,1
-2,-3,-12,-5,0,-7,-5,4
-2,9,-2,-2,-3,4,17,-5
1,-17,-5,1,1,-5,-3,1
-2,2,2,2,-1,0,0,-3
2,0,1,-6,0,-13,-17,-5
0,3,-7,0,-4,1,-22,-2
1,1,-2,0,1,-15,-8,3
0,-4,-8,-7,0,22,40,1
0,3,1,9,-3,-31,-21,1
-3,-3,-6,-4,1,21,24,-3
-9,-1,0,-1,0,-6,-24,-8
0,3,1,2,-2,-14,-10,-5
-4,-11,-5,-7,-4,-9,2,0
0,2,8,0,0,1,-7,-2
-3,-1,-7,-8,-2,-6,-5,-4
1,5,-3,8,-3,-6,-8,0
1,-3,5,3,1,-8,12,1
4,-6,-11,1,1,1,7,2
0,11,13,0,0,14,-7,-3
-5,-23,-7,-5,-6,-28,-16,-8
0,1,-2,-3,1,45,30,4
-3,-7,1,-1,0,-3,-10,-3
3,1,-4,1,1,-3,-4,1
0,3,-1,3,6,21,19,2
1,2,7,-3,-1,-5,-6,5
-6,-6,-10,-5,-4,2,26,0
-1,-3,4,9,-2,2,-55,-6
3,5,-1,-4,1,-5,2,1
0,0,2,-4,-1,-1,-7,-2
0,3,7,3,-2,-9,16,0
4,-2,-7,-5,1,13,26,6
-3,-2,7,4,1,5,-8,-1
0,-6,-16,-10,-3,-3,1,-8
0,3,9,-2,2,-1,-1,-1
3,-2,2,3,0,5,16,3
-2,-2,-3,1,0,-10,5,2
-3,0,2,-1,-4,2,10,-1
0,5,2,3,1,2,-9,0
-4,-9,-4,-1,-1,-3,21,1
-5,-10,-1,-3,-1,-6,-40,-3
1,0,1,1,-1,-10,-4,1
0,0,-3,-1,2,-5,-3,1
0,4,2,-2,0,21,29,4
2,2,-4,-3,-4,-7,0,4
-3,1,5,3,-2,-5,-28,-9
-4,-3,-3,0,4,35,-10,2
-2,2,-7,-11,-2,-21,-13,1
-1,4,4,9,2,14,16,3
3,0,-1,1,1,-1,-4,3
4,6,0,0,0,-11,2,-2
0,0,-1,-3,-1,6,8,-2
-3,4,-4,-7,-4,-10,-17,-3
-1,1,1,3,0,2,2,2
-2,-3,1,-9,0,-5,2,-4
1,-3,-1,11,0,-4,1,-3
3,11,-3,-5,1,-4,-4,0
-7,-15,0,-2,4,35,3,2
3,-2,-7,-1,-1,-18,4,2
0,5,2,-2,-7,-35,-17,1
-1,-9,-2,2,2,32,14,3
2,4,1,3,-2,-39,-18,-3
2,0,4,1,-1,37,24,2
-3,-4,-4,-1,-1,1,-8,-3
1,3,1,2,-2,-18,-25,-3
0,1,1,-1,-2,-3,5,2
-1,-7,-4,-1,0,-12,-10,-4
0,5,7,8,2,11,15,0
0,4,1,-2,-2,3,8,1
3,1,5,5,4,-8,-11,0
-2,-3,-16,-4,-1,5,23,-2
-3,3,13,-8,1,32,-17,1
-2,-5,2,12,-5,-36,-1,2
0,4,-9,-7,-1,3,10,-3
1,-2,3,5,-1,-9,-15,1
-2,-1,-4,-3,-1,-3,17,0
-1,-3,0,1,-1,16,9,-5
-1,-3,-5,1,1,1,10,-1
3,5,9,-6,0,14,-2,3
-3,-6,-9,2,-4,-13,12,-2
3,1,6,-1,1,-15,-12,3
-4,-4,-4,5,-4,26,30,-3
-2,-1,-1,-2,1,-2,-18,-1
1,-3,-7,-1,2,-2,-12,-3
1,1,4,-4,-3,-10,14,-2
2,2,0,-7,-1,9,0,2
-5,-2,2,9,2,2,-13,-3
0,15,0,-2,-2,-9,20,-1
-2,-10,-3,-3,-3,8,-4,-1
-2,2,1,-2,-1,6,-19,-9
3,0,-1,1,-1,-11,-6,2
2,4,-4,1,3,5,-13,2
5,4,-3,-2,-1,-8,22,3
-1,0,1,8,-4,11,1,1
-3,-1,-2,-5,-2,-7,12,-2
-1,-5,-4,-2,2,13,11,1
-3,0,-1,-4,3,10,-17,-2
2,-1,1,-1,-1,-29,-8,0
-1,1,-2,1,-2,-5,-4,1
0,-2,1,-3,-1,4,-4,0
-5,-1,-4,-4,0,0,7,-3
2,2,1,-8,5,1,-13,1
0,-4,-12,4,-3,4,12,1
-1,-2,18,5,1,-9,-10,-3
-2,2,-5,2,-3,18,10,-2
-2,7,6,1,-2,-4,3,-1
-1,-4,-4,-7,0,-2,-9,1
-2,-7,-10,-9,2,26,34,2
0,3,-1,1,-3,-32,-22,-5
3,6,-1,0,0,-28,-12,3
-2,0,4,1,0,4,18,-4
1,0,-2,4,1,5,-12,-1
-3,-1,3,-2,-1,9,8,1
0,-6,-5,-4,-5,-19,2,-3
2,9,9,6,0,-1,-8,-1
-3,-5,1,2,4,41,-4,3
-2,-6,-7,2,-4,-14,10,-2
4,-2,3,-2,-2,7,20,0
-1,0,-1,2,1,-21,-15,-3
2,0,-4,-3,-3,-10,-38,-4
2,1,5,6,0,15,3,3
-1,1,-2,1,3,-6,-7,0
-1,0,-1,-6,2,8,12,-2
0,-2,0,0,-5,-14,11,0
2,17,12,3,3,4,-6,-3
-3,-20,-3,1,0,-16,-10,-2
-2,-3,-5,-7,0,22,-12,-2
-3,1,-6,-4,-4,9,17,1
-2,-2,-5,-5,-6,-26,-21,-2
0,7,0,1,1,7,9,0
0,0,6,4,0,-11,-28,-1
3,-3,0,-1,-1,-19,-10,0
1,-2,-3,6,3,15,15,-1
-3,-1,-1,2,2,7,3,1
-1,-4,-2,0,-5,-9,0,-1
-1,3,3,2,-5,-12,-1,-1
-1,-3,-4,-8,4,-21,-13,1
3,0,-1,0,6,59,15,7
-7,-6,-11,-11,-6,-8,18,-1
-3,-1,-1,3,-1,14,-4,-2
-2,-3,1,-3,-2,-3,9,1
1,2,-2,2,1,5,-17,1
1,3,2,-1,-1,-17,12,0
-1,-3,1,-3,1,-1,-7,-6
0,-4,4,4,1,-1,-15,0
3,11,-1,1,0,4,21,1
-11,-29,-8,-3,-2,0,-21,-3
1,0,-7,-3,2,-26,-1,0
-1,3,13,10,2,32,32,2
-2,-7,-5,-4,-5,-6,-15,-7
3,10,7,2,0,-22,-8,1
2,-1,-6,1,2,2,6,0
-2,-5,1,-3,4,9,7,1
-2,1,-4,-1,-3,-1,13,-4
2,5,3,3,0,-7,-19,1
-2,-2,-1,-1,-2,-13,-11,0
1,1,-9,-6,-5,11,0,1
-1,-5,5,2,1,9,8,1
0,1,-8,0,3,-3,7,-2
1,-1,1,-5,-5,14,9,3
-2,-2,-2,-2,0,8,-5,-3
-1,0,-1,2,-3,-40,-34,-3
3,1,6,4,3,15,7,-1
-3,0,-5,0,0,10,10,1
-1,-1,-16,-6,-4,-13,-1,-1
-3,0,1,-8,1,-5,-13,0
1,3,2,7,-1,7,26,3
1,-2,3,2,5,-7,-14,-2
3,14,2,2,0,0,0,0
-3,-21,0,-4,-1,13,8,-2
-1,3,-4,-11,-3,6,10,0
2,-3,3,4,-2,2,-32,-2
-5,-1,3,3,-2,-31,-5,0
0,2,-4,1,1,8,1,-1
3,2,2,0,-1,0,8,-1
3,-2,-1,-1,0,-4,12,-1
-2,-6,-6,-4,-2,9,-17,-2
0,1,0,4,-3,-15,1,-2
-1,0,4,4,2,-9,-7,0
-4,-1,-6,-4,-3,11,9,-5
-3,-8,-6,-6,2,16,29,3
-2,2,-2,-4,-4,-17,-17,-1
3,4,-2,1,4,23,0,0
0,1,3,0,-3,-34,-17,-1
0,-1,0,0,5,17,10,1
1,2,-2,3,4,-10,-7,1
-3,-2,2,-3,-7,15,-3,-1
-2,2,6,0,1,3,7,-3
1,-2,-9,1,-2,-3,-14,-4
0,-2,13,6,-2,-9,22,2
-3,-1,-4,-3,2,-6,-22,-2
0,10,-2,6,1,12,16,0
1,3,4,-2,-1,-6,12,0
-3,-7,-6,-1,-3,2,-19,-6
0,1,11,2,-3,-14,-9,1
-3,-3,-12,-9,-1,19,19,-3
-1,-2,-2,-3,5,-4,0,2
0,8,-2,2,2,6,5,1
0,-3,-3,-3,0,10,-6,-1
-1,-4,2,-2,-3,-16,-17,-1
2,0,1,2,-1,7,12,-2
1,2,5,-1,1,11,6,3
-6,-5,-12,-4,-1,-5,14,0
-2,-3,4,-1,-1,-1,-10,1
2,-3,-1,4,-3,-5,-12,-3
2,4,-1,-6,-2,-10,-5,3
3,4,5,4,3,-1,5,1
-1,-6,1,-5,0,11,3,2
-2,-6,-8,9,-2,-7,-4,-1
0,-1,1,1,1,0,5,0
1,2,0,-6,-1,12,4,-2
-1,-4,-2,1,-4,-13,1,0
-1,-2,2,-8,-2,4,-13,-2
-1,2,-9,1,-1,0,11,0
1,-2,3,4,0,-1,0,1
-1,2,-1,-2,0,-19,-12,-3
4,15,2,-1,-2,15,11,-2
-6,-18,-11,-4,-2,-16,2,-1
-1,2,6,-1,0,20,-7,3
1,0,-2,0,2,10,17,5
-1,2,1,2,5,-20,-34,-6
0,8,6,-1,1,5,-2,-1
-1,-2,-6,-2,-2,-12,1,-2
1,-1,-1,5,1,2,10,1
-1,-7,1,-6,2,9,-4,0
-3,1,-1,5,-1,0,-5,-2
-1,-7,0,-1,-5,-16,7,4
3,2,0,2,5,1,16,2
-1,-2,5,-5,-4,5,7,3
-3,-1,-13,-7,-8,11,-26,-3
1,-2,-2,3,7,-10,-16,-4
0,7,7,-14,1,18,11,-2
1,-1,12,19,0,-23,-15,0
0,3,2,0,-3,16,29,-3
-1,-2,-5,4,-1,3,-1,-3
-1,-3,2,-1,0,24,-1,-1
-2,-3,-8,-9,-5,-45,-1,-3
3,0,3,-3,-1,12,-7,9
0,0,-2,0,-2,-14,3,-1
-2,2,-2,-2,-2,6,-11,-8
-1,3,-3,-3,-2,2,-25,-4
2,2,3,3,1,-17,21,3
-4,1,-3,-3,-1,4,-18,2
0,-5,-4,5,-1,-11,7,1
-2,-5,0,-1,0,17,8,0
-5,3,5,-2,2,-10,-2,-2
5,4,-1,-2,0,14,15,1
-3,-4,-1,9,1,-17,-20,-2
-2,-1,-3,-12,-2,16,27,2
0,1,3,3,-1,-12,-34,-2
0,-2,3,3,3,2,7,-3
-3,-4,-3,-3,-3,-6,4,5
1,-2,-3,0,-3,13,10,-1
2,13,6,8,3,11,20,-3
-3,-24,-6,-5,-7,5,-21,-1
1,3,2,-3,-2,-38,-14,-3
1,1,3,-4,2,20,25,6
-1,-2,-5,-5,-1,4,17,0
-3,5,-2,1,-5,-11,-15,-6
-2,0,-1,-2,0,3,-2,-2
1,-5,1,5,2,-11,6,0
0,-8,-9,0,0,1,-25,-2
2,2,10,1,2,-7,21,4
0,-5,-10,-6,-4,13,-8,1
-4,-1,-6,0,-1,9,-7,1
1,0,10,-10,0,1,6,-2
1,3,-6,9,1,14,-1,0
2,6,2,1,-1,-17,8,3
-3,-10,-12,-5,0,4,-25,0
1,-1,7,-3,-2,-6,-3,-2
-1,2,-4,-8,-1,-2,4,-4
-11,-2,6,5,2,0,-18,-5
1,-1,-3,1,0,-11,12,1
-2,-6,-4,0,3,25,-13,-4
1,10,-1,0,-5,-52,0,1
-1,-22,-5,1,3,12,-3,1
-2,-2,1,0,-3,14,5,-1
-1,2,-7,-11,-7,-9,2,-2
0,0,8,12,1,0,-20,-2
3,5,-2,1,4,0,23,3
0,1,-4,-1,-1,-14,-37,0
2,-4,7,4,0,2,30,2
-3,0,-1,-9,-4,6,9,1
0,2,-6,1,-5,-20,-13,-3
1,3,-3,-2,2,20,-7,-1
-1,2,-4,0,0,-10,6,-1
-1,-7,-6,-4,-3,-11,-6,-5
0,6,11,5,-1,14,1,-1
0,-1,-1,1,1,-12,-6,-3
-1,-5,-7,0,-3,5,-2,-3
0,0,2,3,0,16,16,1
3,1,-6,-4,1,-5,4,-1
-5,-4,1,-3,-7,-10,-47,-4
0,1,-1,1,0,-5,12,-1
-1,0,-3,-2,-1,0,-20,0
2,3,-2,2,1,1,10,-1
2,3,3,1,2,-1,8,1
-4,7,-1,4,0,-6,0,3
-3,-19,-4,-3,2,17,11,3
0,4,2,-13,-2,17,25,5
1,5,-1,11,-3,-23,-13,-4
-1,0,6,6,-1,-1,-2,-8
1,5,-3,5,3,-1,6,2
-2,-2,-7,-9,-4,-21,-11,-5
-1,0,10,-5,0,24,42,3
-2,-8,-10,-6,-5,3,11,0
2,5,-3,0,-1,-13,-6,-1
-1,-7,1,6,1,1,-19,-3
3,6,-2,-2,-1,-4,15,2
2,0,4,1,-1,3,6,3
-3,-1,4,0,0,18,-32,-3
0,2,1,2,-3,5,34,-1
-2,-4,-3,-2,1,15,-10,-2
-2,-6,-2,-4,-3,-15,14,3
1,-2,-5,-1,0,6,5,2
-3,-4,1,-7,4,5,16,-2
0,13,2,6,-3,-21,-37,-3
-7,-17,-12,-13,-8,-17,-39,-5
1,4,0,8,-1,-5,10,-1
2,7,7,12,-2,-16,-23,2
7,4,-10,-9,1,6,48,3
0,2,13,5,3,10,-5,2
-1,-5,-8,-14,-1,-8,0,-3
2,3,3,0,0,7,8,2
-5,6,4,2,-1,15,-23,-2
4,-4,-5,0,3,-1,26,-2
-1,0,5,0,-2,5,-8,0
-4,-5,-12,-1,-5,-7,18,1
-1,-7,-3,-4,-1,-14,-8,-3
0,2,4,7,3,-7,-8,-3
-2,2,-7,-3,1,28,35,3
-2,-3,5,0,-2,-8,-11,-2
-2,-6,2,4,1,6,8,2
5,10,3,-5,-1,-13,-7,-1
-1,-2,1,9,-1,-14,-36,0
-5,0,-4,-6,-4,-9,-12,-3
-3,-8,-3,-2,-2,1,-13,-5
4,4,-1,1,3,15,6,0
-2,-7,-1,-4,-2,-4,-3,-3
0,0,-2,-4,-1,3,11,2
-10,-6,6,13,3,5,13,-5
1,3,-1,2,-1,-27,-32,0
1,0,-1,-1,-4,12,68,4
-4,-3,-11,-7,-1,14,-35,2
2,-4,-7,-7,-1,-14,12,-1
-5,-3,6,4,-3,8,-23,-4
3,9,10,1,3,-30,-18,-2
1,-5,-1,5,2,8,14,-4
-5,6,-5,-5,-3,5,-5,5
-1,-34,1,0,-2,-11,8,-5
1,5,-2,-7,2,15,6,4
-1,-4,2,9,-2,8,15,-3
2,-1,-3,-5,-2,-9,-26,-2
2,13,-1,-1,-1,-21,3,0
1,-1,3,-1,2,17,7,0
