emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
14,-3,-6,-5,2,17,11,6
-19,0,5,4,-5,-15,-8,-13
0,-9,2,2,0,-3,-11,-6
-20,-14,-4,-3,1,12,7,-3
-12,-6,0,1,0,-3,-9,-4
-12,-19,-4,1,-2,-5,0,-9
19,6,2,2,-2,-4,0,11
-19,2,-3,-3,1,-6,-3,-8
-38,-29,1,4,0,7,-14,-27
-11,-13,0,0,0,-11,-6,-5
53,51,1,1,1,12,4,17
-21,-15,-2,-3,-3,-9,-6,-7
-20,-8,1,0,1,-4,0,4
6,15,-1,-5,-1,16,10,4
-26,-1,2,2,1,-4,-6,0
-1,-3,-1,0,-2,-4,0,-11
0,-4,0,1,0,4,-3,-5
3,4,-8,-10,-1,15,12,14
-48,-33,2,2,-1,-13,-6,-12
28,21,1,3,-1,0,-13,-10
-16,-7,-6,-5,-2,-1,9,10
-6,-7,-3,-1,-3,-13,-13,-12
-9,13,2,-1,-1,5,-7,-3
11,-7,-3,-2,0,2,18,17
-2,0,0,-2,-2,-14,-5,0
32,11,2,4,0,4,-5,8
-7,-1,-2,3,-1,-9,-3,-12
3,-5,-3,-4,0,-2,1,10
-5,2,2,1,-3,-10,-13,-15
-37,-27,-3,-1,2,-3,2,-15
-8,-1,-5,-8,-2,-3,8,15
-37,-25,6,12,-3,-14,-16,-25
-22,26,3,2,-2,-9,-7,-1
19,6,0,-1,3,8,1,4
-18,-2,-6,-3,-1,-4,-1,-13
-7,-15,-3,-3,1,5,-1,-6
10,-6,-2,-2,0,6,6,7
-3,-1,-1,-3,-1,6,-1,3
-12,-10,-1,2,-1,-8,-8,-17
7,-3,2,2,-1,-1,-12,12
-29,-3,-1,-2,-1,-4,4,-8
58,35,3,2,-2,-5,-3,12
-21,-26,0,3,-2,5,2,-8
-11,5,-5,-5,1,7,12,6
23,13,-3,-1,-1,11,0,-9
-4,2,2,3,-1,-3,0,14
26,1,-2,0,-4,-8,9,8
-29,4,-5,-6,6,28,8,1
65,7,4,5,-2,-2,-3,1
-25,-17,-1,1,-1,-4,-9,-7
-7,-6,-3,-6,0,13,7,6
22,7,0,-2,-5,-17,-5,-2
-22,-19,-2,-1,-1,-1,3,-8
9,5,-2,-3,2,6,6,1
-2,5,2,-2,3,-5,-5,-7
-33,-18,-7,-2,-6,-4,1,-7
11,-18,0,-1,7,12,-1,6
-42,33,5,10,-9,-29,-20,-9
-13,-20,-2,0,2,3,-2,-3
-6,28,4,1,-2,-2,-6,-6
-19,-12,-6,-6,-1,2,4,-1
-21,-16,1,-2,2,-1,-2,5
-10,-7,1,2,-4,-1,-6,-10
3,2,-2,-2,2,4,2,-2
-8,6,-1,-2,-3,-5,-5,-1
-21,-29,-3,-2,-1,-1,1,-21
10,-6,-2,-3,2,29,14,23
36,27,17,19,0,-15,-21,9
-77,-20,-1,5,-6,-21,-14,-18
-2,-15,-5,-3,1,13,10,4
-5,0,-8,-12,1,0,5,9
-11,-19,-4,-6,0,-2,3,-7
23,7,2,3,1,2,-1,3
12,14,-1,-5,0,2,5,3
1,-8,0,1,-3,-6,-4,-10
-2,1,0,-1,-1,-2,0,-3
16,13,3,1,1,4,-2,4
6,-11,-4,-4,1,4,4,-3
7,9,6,6,-2,-6,-6,4
-16,-3,-1,0,-2,-2,-5,-11
-2,-5,-6,-9,-2,2,6,10
10,-3,1,4,0,-12,-15,-10
9,2,0,1,2,-5,-5,-19
-14,-1,-4,-9,0,10,20,29
17,0,-1,3,0,-15,-7,-10
-7,-6,1,2,-4,-6,-9,-3
-10,6,-4,-2,-3,-1,-2,6
2,-9,-3,-5,2,8,11,-1
-16,-19,4,5,-2,-20,-21,-18
-12,4,-1,1,-1,3,3,1
-10,4,-4,-4,2,-5,-7,-7
7,-18,0,-1,-2,-9,-2,-3
-13,-4,5,7,-4,-6,-6,1
-6,4,-3,-6,3,30,13,8
-10,7,5,6,-2,-18,-16,-18
-12,-11,-2,1,2,8,4,-2
6,6,-2,-5,0,5,7,12
-5,-6,-6,-6,2,-3,-1,-2
15,-1,7,5,-2,-8,1,9
10,11,-1,3,0,12,2,0
-15,2,-3,-5,1,8,2,-11
-7,-11,0,1,-3,-15,-11,-12
5,-12,-1,0,-2,-3,2,-1
15,12,2,-1,1,0,-3,15
-6,4,-1,-3,-1,1,4,2
-19,-11,0,0,-2,-10,-2,-3
9,-1,0,0,-1,2,-1,-4
8,11,-1,-3,-3,-3,-10,0
-15,-31,0,5,0,-2,2,-7
-7,20,2,6,-3,-21,-19,-4
21,10,-3,-7,0,10,9,5
-45,-16,-3,1,-4,-9,-6,-12
18,5,2,1,0,1,3,4
-30,-13,-4,-4,-5,-8,4,1
6,6,3,5,2,2,-4,10
-46,-10,2,5,-2,-9,-6,-17
7,7,-4,-6,1,5,-6,5
12,1,-2,-3,-2,10,11,9
-10,-10,0,2,-3,-10,-16,-13
-6,-7,-1,-2,1,0,4,10
-6,0,-1,0,2,4,3,1
35,3,2,4,2,-7,-8,-3
6,36,1,0,-3,2,4,-1
3,-12,-3,-4,0,10,7,6
18,7,2,2,-3,-6,-3,9
-11,-7,-1,3,-2,-1,1,-3
22,-7,-2,-4,2,12,6,13
4,3,-1,-1,0,-6,-1,-4
3,-6,1,4,0,-9,-3,-10
-15,-8,1,-5,1,4,6,2
1,10,-3,-5,3,13,11,9
-6,-15,-1,1,-5,-21,-20,-10
-13,-4,-1,0,1,-4,-3,-12
16,17,2,0,0,3,4,8
-35,-18,-2,-1,-4,-12,-5,-17
8,-7,-3,-2,2,4,-5,-8
25,11,-3,-6,5,34,18,15
-6,-7,1,1,0,-8,-9,-7
-10,-5,2,2,-4,-10,-7,-3
-3,-7,2,5,-3,-22,-4,-4
-44,-6,0,0,-3,-6,-11,-27
-1,1,2,-1,0,6,-7,11
-15,-19,0,5,-2,-12,-6,-8
19,27,-1,-6,1,10,8,12
-4,6,-2,-4,-1,-3,-4,4
-34,-32,1,6,-3,-5,-10,-14
9,30,-2,-4,3,5,7,7
-20,3,1,1,0,-5,-10,-12
-9,13,-1,0,-3,-18,-4,1
-4,-4,-1,1,0,9,-5,-5
-5,-14,-7,-6,-1,5,6,5
-9,-12,1,1,-1,-5,-8,-14
-13,-2,2,-1,-3,5,6,15
37,28,0,-5,2,-11,1,0
-9,-18,2,10,-1,4,-13,-7
2,4,2,2,0,-7,2,-2
-7,-16,-4,-3,0,-2,-1,-2
-14,15,-1,-2,-2,-3,0,-6
-36,-22,2,1,0,-18,-11,-11
2,-1,-3,0,0,6,-3,-1
-4,-1,-4,-3,-3,-6,-6,-13
-12,-19,0,1,3,11,-2,-5
4,0,3,1,1,-3,-2,4
17,13,2,1,2,-10,2,25
-13,-2,0,2,-1,0,-3,-11
-8,-6,-1,-1,-3,-6,-1,-11
-10,-5,-6,-7,2,8,9,5
5,-5,-1,-1,-3,3,-1,-13
-4,4,4,3,-1,-4,-4,-6
19,-2,0,0,1,6,3,9
4,15,0,-3,0,5,0,-19
-24,-7,4,5,-1,-15,-18,-1
2,-9,0,-3,0,17,3,-1
7,15,-3,-4,-1,3,1,7
-3,-13,0,1,-4,-12,-2,-1
7,-3,2,2,-1,4,-7,-12
7,-2,-3,-4,-2,2,7,13
-6,-2,3,1,-2,-11,-7,-7
-7,-1,1,0,1,-1,-2,6
8,-6,-4,-5,0,16,12,3
21,30,5,2,4,-6,10,14
32,6,0,7,-3,-15,0,15
-13,-5,-1,0,-4,10,5,-3
-10,-7,-7,-7,1,6,4,-6
-32,-25,0,1,-3,-12,-14,-17
19,18,0,-3,-1,-1,3,5
11,9,0,-2,1,0,9,28
12,6,-1,-4,1,4,1,-5
9,-6,-1,3,0,1,-3,15
-18,-18,2,1,-1,5,1,-12
-1,9,-5,-6,0,6,4,7
-3,-3,0,-2,0,2,2,-4
-13,3,2,0,0,-22,-2,-2
2,2,-5,-5,0,12,2,4
38,9,8,5,2,-1,-27,-5
-27,-6,-1,7,-4,-12,-2,-7
21,7,-3,-4,-1,-4,10,10
-16,-4,0,0,0,-7,-4,1
-1,-15,-2,1,-1,-3,4,-4
6,9,0,-3,-1,10,3,-3
-1,-3,-4,-2,3,5,-3,8
-20,-7,2,2,-2,-5,-4,-15
-2,-15,-4,-3,-3,2,5,0
18,32,5,-1,1,-1,2,5
-28,-23,1,3,0,3,-5,10
20,11,5,6,2,-6,-2,-8
10,14,-4,-2,1,9,8,6
2,-7,-6,-4,0,-6,0,-1
-10,-10,0,-1,-1,3,-2,-8
-9,-3,-3,-4,-1,5,5,6
-9,2,-3,-3,1,-6,2,-1
-11,-22,-1,3,-4,-19,-12,-8
2,4,2,0,0,15,0,-13
-18,6,-4,-2,-3,-1,-16,-6
-17,-18,6,12,1,-17,-11,-13
-16,-11,-1,2,-3,-4,-6,-1
17,15,-3,-9,2,1,10,15
-20,-14,-3,-5,-3,-4,-2,-10
-11,-8,2,-1,-1,2,-5,-4
2,6,-2,-1,1,4,5,6
3,-1,-3,-3,0,-1,-6,-9
-5,-11,4,5,1,-4,-3,-1
-11,-4,-6,-9,-3,7,3,-12
-12,-11,1,-1,1,13,11,30
-41,14,9,13,-8,-30,-34,-39
2,-2,-1,1,2,-4,9,14
-4,32,3,2,-2,1,-4,-4
-35,-21,-4,-7,0,-1,-1,-18
15,-7,-2,-3,0,8,6,4
3,7,-1,-5,-1,2,8,2
-8,-9,-6,-4,-1,-6,-6,-3
11,-2,5,5,-1,-5,-6,-3
0,2,0,1,-1,-3,4,9
10,3,-3,-4,-1,3,1,-2
5,0,1,1,2,-2,0,1
3,17,0,2,0,-8,-2,-8
-24,-19,-11,-16,6,66,31,12
37,-5,12,15,1,-5,-18,14
-47,9,4,16,-6,-30,-21,-24
19,6,-2,-4,-3,-1,3,8
-12,-5,-6,-5,0,-6,-4,-10
-36,-24,-5,-4,-1,5,4,-10
7,-7,0,-4,3,7,7,8
10,5,1,-1,-1,-5,0,-1
-9,-11,-1,2,-2,-15,-8,-9
-2,-5,-1,2,-1,2,-1,-2
-1,4,-1,-1,-2,-3,5,4
3,6,-1,-2,-1,-5,-11,-8
8,9,3,7,-1,-10,-8,-2
3,15,-3,-2,3,11,6,0
-13,-13,-4,-5,-1,-2,-4,4
-9,-8,-1,-1,-1,4,0,-5
22,4,2,0,-1,-6,-3,4
-4,21,-2,-3,-1,5,13,5
2,-12,0,-8,-1,1,0,-15
-28,-19,1,5,0,-13,-2,-2
20,16,-2,0,-3,-7,-2,22
-8,-9,-3,-1,-2,-14,-7,-5
13,0,2,3,-1,-2,-8,-3
23,12,-2,0,-1,5,5,1
-14,-6,-2,-3,0,-12,-7,-17
-16,-19,0,0,-2,1,-1,-1
2,-1,-2,0,-3,-2,5,8
1,5,-1,-3,6,12,-1,1
-2,-4,5,6,0,-22,-10,-8
16,-1,2,0,1,8,4,8
13,20,-3,-6,-1,1,3,7
-29,-12,-1,0,1,1,1,-5
6,8,2,1,0,6,-4,-6
-5,16,-1,-1,-1,-1,4,8
-59,-33,0,-1,-3,-2,-6,-16
74,1,0,5,0,-12,-7,10
-13,15,0,2,-1,8,3,1
17,-1,-2,-5,0,-3,0,-2
-12,6,0,0,1,0,-9,-7
-10,-8,-1,-2,-4,4,-2,12
15,-6,-2,-4,-1,1,7,8
-17,-6,-4,-5,-3,-8,-12,-18
34,-1,1,2,2,8,5,18
1,15,2,2,-2,3,3,7
12,4,3,5,2,-1,3,11
-10,-11,0,4,-5,-17,-15,-22
12,-5,-3,-6,2,10,10,3
-6,-2,-4,-7,-2,5,2,-7
-25,-24,0,3,-4,-9,-9,-10
-15,-1,-2,-2,2,2,4,1
33,12,-1,-4,4,15,7,9
-29,-15,0,3,-4,1,-2,-10
7,3,0,-1,0,-2,-6,-13
18,6,-3,-6,0,16,13,19
1,9,8,12,0,-32,-10,-5
-17,26,1,-1,-2,-18,-17,-14
-4,-7,-2,-1,-1,13,5,1
15,8,-4,-7,-1,4,1,3
-6,-21,-1,-3,-2,-1,-4,-6
-3,-9,-3,-1,0,-4,6,0
11,18,0,-3,2,1,-5,-12
-9,-19,0,3,-4,-11,-17,-1
5,13,0,1,0,-4,1,13
-12,-11,-6,-5,-1,8,5,-6
-13,-2,-3,-9,-1,-3,2,2
-24,-17,8,11,1,-2,-3,-16
-11,-1,-5,0,0,-1,0,4
26,26,3,-2,-1,0,0,5
-31,-21,-1,2,1,3,-1,-10
-2,9,0,-4,-1,-19,2,3
-9,-8,-4,-8,0,4,-9,-12
-20,-12,1,3,1,-4,-8,-4
2,-3,0,0,-1,-16,-5,-5
-26,-15,-4,-6,-1,5,7,-3
-23,24,9,2,1,10,-14,-5
-18,13,7,7,-6,-11,-10,-19
9,-1,-6,-2,0,-4,6,16
-41,4,-5,-3,0,-1,-5,-8
-1,-20,-2,-2,0,-4,1,-12
-10,-27,0,-1,0,3,2,-3
15,2,0,1,-1,1,-5,-7
-27,1,5,5,2,-20,-6,-2
-7,0,-2,-1,-3,5,0,-4
21,-20,-2,-3,-1,-16,-1,16
-8,20,-2,-7,6,26,-1,-11
89,26,6,4,-3,2,4,18
2,-9,0,2,1,-7,2,12
20,9,-4,-6,3,7,5,7
-28,-15,0,2,-7,-19,-5,-2
3,8,-2,-3,5,10,-1,-3
-20,-9,-4,-4,1,-5,-2,-1
-15,2,1,0,-2,4,3,2
25,-11,0,7,-1,0,-5,-1
-3,9,0,-2,-2,15,8,9
-4,9,-1,5,-1,-26,-7,-13
-20,-16,-4,-4,-1,7,3,-4
-1,-14,2,-4,-1,10,12,4
-2,-5,-1,1,1,-6,-5,-3
2,4,4,5,-2,-28,-9,7
-10,-8,1,2,1,4,-8,-9
36,37,0,-3,-2,11,5,23
-25,-20,-5,-5,-1,2,-5,-13
9,-10,5,3,-2,2,-3,-2
-1,10,-4,-6,4,15,17,9
8,-2,1,2,-2,-13,-10,-11
-23,-7,-3,-1,-2,3,1,4
41,26,5,1,2,12,11,11
-33,-17,-5,-1,-5,1,1,0
-23,-14,2,5,3,-2,-3,-12
35,4,4,4,-1,-6,-2,1
-18,10,-6,-7,-2,17,11,-6
13,-4,2,3,0,-14,-6,-7
-5,4,2,0,1,7,-1,-3
11,12,-1,-3,1,6,5,5
-12,-21,-3,-2,0,2,-4,7
25,6,2,2,-2,-4,-4,4
-58,-12,-3,-3,-4,-10,-1,-8
32,18,3,-2,1,7,3,14
-8,-3,-1,4,-2,1,-4,-14
-25,-8,0,3,3,1,0,-2
-6,15,-2,-2,-2,-6,2,7
-32,-11,-1,0,-2,0,-8,-21
9,-17,3,0,-2,-10,1,-1
-5,14,-6,-2,-5,-11,-6,-2
2,-4,1,-6,-2,-3,-12,-18
-20,-20,-2,3,1,7,1,-1
-2,4,1,-6,-2,-1,4,2
-32,-1,3,4,0,-7,-19,-18
33,-5,0,3,-1,-8,-4,3
-11,-2,-3,-2,-1,-5,3,1
-23,-10,-1,-1,3,4,-3,-14
24,28,3,1,-2,0,-4,3
-16,-18,-2,-2,-2,-3,-3,-4
4,-6,-6,-4,1,0,-3,9
-27,-12,4,6,-1,-7,-9,-1
-22,1,1,-1,-2,-4,-1,-2
7,18,-3,-8,-3,8,13,2
20,-6,0,0,-1,-4,-3,8
20,6,-1,5,-7,-20,-13,-5
-4,-17,0,-2,5,14,10,-3
10,-16,-3,-5,2,19,18,27
-50,1,7,6,-2,-15,-14,-25
-13,10,-4,1,-1,0,1,-6
10,-8,-5,-10,1,9,13,8
-20,-15,3,7,-1,-24,-19,-17
-8,14,3,3,3,1,3,8
48,14,0,-2,3,16,9,-2
-17,-16,-5,-3,-4,-3,-3,-3
-32,-6,1,1,0,-5,-5,-3
-16,-6,3,1,-7,-25,-6,-13
-16,-10,-6,-8,0,12,0,-8
-11,-1,2,1,1,-6,-15,-15
0,-9,1,2,-1,6,11,3
29,0,-3,-6,-2,6,7,9
-1,-19,-1,-1,0,-3,11,17
14,3,3,8,-4,3,-13,-21
-55,-6,-3,0,1,-1,4,-2
11,8,-4,-5,2,-1,-5,-18
-25,-18,-1,-4,-2,6,0,-11
-1,-8,-1,-1,0,-3,3,-1
1,6,1,-1,1,-3,-4,13
-28,-11,-5,0,-3,-3,-9,-28
-11,5,-1,-2,0,-6,5,17
55,22,7,5,0,2,10,23
25,18,1,3,-2,-19,-14,-13
-49,-27,-1,0,0,1,-4,-5
-72,-32,-18,-19,-1,17,9,-8
-28,35,17,6,2,-14,-5,10
39,38,5,16,-7,-29,-22,8
1,-27,-9,-3,-2,8,6,-9
39,60,22,17,7,-12,10,27
-57,-61,-13,-8,-1,16,10,-25
35,5,3,-2,7,5,6,-6
1,-30,-1,-7,-2,-2,-1,-11
-26,16,-3,-10,0,1,-8,-28
110,33,7,2,2,-4,-4,25
-57,-6,-8,-5,-2,-17,11,11
-37,6,-2,-6,-2,16,5,-15
-70,-46,-5,-2,-1,-2,-15,-5
44,43,7,6,0,-6,4,21
-15,8,-1,-7,3,14,15,16
-32,0,10,13,-1,-9,-16,2
43,2,-3,0,-6,5,1,-14
-68,-19,-9,-2,0,-9,-10,-15
-31,-29,-8,-3,-5,2,5,-27
30,28,7,5,16,0,2,15
-53,-26,-5,-6,1,-6,7,-11
-17,12,14,13,9,13,-22,3
-11,-3,3,0,-3,19,9,-14
3,-8,-3,7,-6,-11,9,-18
-6,-10,-8,-5,-5,-12,-9,1
-5,-36,-12,-9,1,-5,4,-17
26,6,7,-1,-3,-11,-13,-14
-6,42,12,8,6,-2,0,37
31,5,1,-1,-1,5,0,-8
-17,-18,-4,-1,-5,-11,-3,-26
13,-22,-10,-7,1,20,2,11
-30,-1,0,0,-2,-8,1,23
5,47,10,7,-6,-7,-6,-12
-32,-10,-7,-7,-3,18,14,10
-76,-25,-8,-9,3,-2,-5,-11
-14,-25,-3,-5,-7,-11,-3,6
-1,1,5,9,4,19,-10,-12
-6,12,-2,6,-2,-5,-8,-4
18,-21,3,0,-2,-15,5,1
10,-4,-6,-6,3,10,-9,-28
28,-22,3,3,4,27,15,53
4,17,-8,-16,-4,11,3,-36
103,67,24,24,-1,-21,-5,56
-2,-7,-9,-3,-2,7,12,-8
-11,-5,-10,-9,1,-6,1,-9
-2,-41,-4,-5,-5,-11,-10,-10
-9,25,3,-5,5,15,3,3
-2,-8,-1,-4,-4,8,4,-12
84,33,8,6,1,-12,-1,21
-36,-18,0,2,-3,-23,6,4
-4,4,-4,0,-4,14,-12,-15
-16,-11,-2,-3,-3,-10,-8,-7
-26,-44,-6,-3,-1,-3,-5,-25
35,35,4,0,3,-7,4,20
-14,-2,-5,-1,-2,4,2,-7
9,-14,5,7,0,-4,-8,4
0,33,2,2,-4,-12,-2,-9
15,3,-2,-8,0,10,9,7
-21,-34,-5,-5,1,3,-4,5
1,-6,-4,-2,-6,-4,-3,-25
-22,20,-1,6,-2,-21,-5,4
33,-21,2,1,3,17,1,5
3,18,5,3,-3,-13,-12,-20
-8,11,1,-3,0,-2,0,5
2,-24,-3,-7,0,4,0,-7
-18,-27,-7,3,-3,-15,-6,1
-20,4,4,4,1,-2,-5,-10
2,-3,-4,-10,0,18,6,0
-1,1,7,3,-6,-37,-28,-28
-33,-9,7,15,1,6,-12,-1
-10,-7,-8,-8,0,12,14,9
-21,0,0,-1,-1,-7,-6,-15
-53,-31,-10,-10,1,6,-1,-18
-14,11,3,-7,4,37,10,32
25,17,19,23,-3,-33,-30,-8
-18,1,-11,0,-3,1,3,-3
38,5,-1,-4,5,24,19,22
-39,-7,-9,-10,-4,-16,-5,-25
-67,-57,-14,-16,-5,9,-7,-27
123,89,25,17,2,-39,-24,55
-20,0,-5,-2,-3,16,12,-5
4,-10,-3,0,2,-11,-4,-7
-9,-16,-5,-3,-1,0,-1,-10
-21,-34,-5,-11,-7,0,5,-3
3,25,1,0,7,7,1,18
-18,8,8,6,-12,-37,-34,-37
8,-8,-7,0,3,-1,27,35
5,-12,-1,-8,7,28,1,-5
8,-10,10,11,-7,-17,-7,5
25,21,-1,2,0,13,20,17
9,33,-6,-6,3,-7,0,-5
-10,-11,-1,-2,-5,-7,2,2
-18,-9,-1,0,-1,-8,-10,-14
26,16,-1,1,4,-5,6,0
-44,-30,-6,-5,3,10,3,-4
46,13,3,3,1,-4,-10,-14
-57,-34,-11,-10,2,20,14,2
-13,57,21,19,-2,-36,-18,37
-56,-47,-3,-3,-5,7,1,-25
2,19,4,1,-1,-7,12,22
0,-36,-10,-12,4,34,12,-6
61,21,6,4,3,11,4,31
-27,8,1,5,-9,-19,-16,-26
-10,-22,-9,-10,2,8,8,-1
25,26,9,3,-3,-39,-15,-7
-33,-33,-10,-8,5,36,3,-18
57,11,5,4,-3,5,1,12
-50,-23,-9,-1,-2,2,5,-6
75,34,8,3,9,-13,1,17
-46,-7,-6,2,-7,-29,-4,-22
51,14,2,-6,5,40,7,-4
-40,-21,0,1,1,-4,-9,-14
-8,-3,4,7,1,4,3,22
-29,-16,-5,2,-2,-6,10,-12
-2,17,-8,-16,0,-4,2,-11
-20,-7,3,4,-5,14,5,15
-54,-10,2,0,0,-2,-11,-40
31,-24,-4,-9,2,-7,4,-8
-41,3,1,10,-2,-21,-20,-15
127,50,20,13,12,28,22,52
-34,2,-7,0,-8,-6,1,0
-27,-28,-8,-14,-3,2,-2,-20
-23,-15,-1,-4,-1,-22,-3,0
-4,7,-4,-5,7,23,10,12
-13,10,4,3,-2,9,-8,-1
7,5,6,8,1,-1,0,-7
8,-13,-4,-6,-9,-7,3,18
-54,-9,-7,-5,5,-8,-9,-32
31,0,-5,0,4,1,-10,6
-39,4,6,6,0,11,6,9
85,12,-5,-12,3,27,33,58
13,46,18,17,-9,-38,-11,20
-59,-24,5,20,-2,12,-6,-7
30,-30,-12,-12,-4,6,-3,-13
-12,-11,-2,-4,0,-15,-12,-2
-25,-42,-13,-14,-6,-3,-17,-43
31,-13,-2,-6,-3,-11,6,8
22,24,11,3,4,2,11,24
-76,-9,0,10,-3,-9,-17,-47
13,-21,-9,-5,0,1,0,-3
-35,47,5,4,-3,-18,-9,2
-45,-18,-7,-5,-6,0,-5,-15
6,21,9,3,1,-13,-18,-15
-15,-9,0,1,1,-10,2,4
1,-8,-4,-11,-4,3,5,7
-3,-20,-6,-4,0,18,4,-12
-32,-11,-2,-2,1,7,-14,0
1,10,4,9,-6,-17,-2,11
-29,-14,-2,9,-2,-18,-2,-5
-17,-22,-2,0,-5,-20,-2,12
-6,-16,-4,-4,0,23,5,-13
9,-22,-3,-6,1,-20,-1,-11
-14,-38,-3,-9,-2,8,-4,-39
44,50,5,-4,4,22,11,48
-36,4,8,14,3,-27,-22,-21
4,2,-5,-2,-4,-8,-5,-5
-10,6,-5,-8,-1,7,5,-13
-18,-27,4,5,1,-19,-17,-1
3,1,2,2,0,-7,-9,-15
-8,-6,-4,-5,-1,14,6,-20
1,-8,1,2,-2,-12,-10,-3
-23,-11,-6,-7,1,-6,3,-23
64,21,9,10,-1,-26,-15,4
-76,-6,2,10,-1,-14,-4,9
23,23,3,-3,0,-6,-1,19
-24,-29,-4,-3,3,11,-5,-11
5,-4,-4,-5,3,9,27,8
4,23,-5,-6,1,9,-2,-5
16,-27,-1,-6,-2,-2,-6,-13
35,2,-13,-11,4,6,5,-1
58,70,27,17,8,7,16,65
-14,10,10,16,6,38,-8,-37
-14,-29,-4,2,-4,-21,-3,-9
-5,6,-6,-7,-3,-2,-8,-22
-17,-43,-16,-18,-2,8,10,-14
-6,-10,3,2,0,-47,-28,3
21,27,5,4,-3,26,21,12
8,15,0,-3,0,3,-9,-7
1,-39,-3,-5,-1,5,6,26
-18,19,-1,6,-3,-15,-8,-4
-24,-2,-9,-13,-1,0,-8,-17
28,-39,10,5,0,-3,0,19
-12,52,1,10,-3,-6,0,-16
-21,-45,-10,-4,-7,-10,3,6
13,24,5,0,4,3,0,-19
-8,2,0,1,1,16,-4,-10
-20,-21,-5,-7,3,10,5,11
-3,-15,-1,-9,-1,-2,-3,-22
24,-6,-2,6,4,25,-1,22
-34,16,3,2,-2,-5,-8,-2
-48,-21,-3,-9,1,2,0,-20
-16,9,8,11,-4,-10,-11,-1
-6,-19,-2,0,-2,-5,6,17
-41,-11,-4,-6,-4,-3,4,-18
56,17,3,-2,-3,-10,-5,10
12,19,16,10,-3,-5,-9,13
-11,-15,3,-2,4,-1,-1,5
26,13,-3,1,0,-5,3,8
-39,-38,-14,-7,-5,-11,-15,-34
48,11,-9,-14,10,30,30,17
-32,-31,1,5,-8,-6,-26,-28
20,35,11,6,2,-23,2,18
-19,-24,6,14,0,-8,-11,-9
-1,-2,-8,-10,1,7,12,5
3,-8,-4,-4,-1,-14,-9,-4
0,21,1,0,-2,-2,-4,-11
-32,-45,-5,-5,-3,8,7,-1
30,27,1,1,2,2,-6,-4
-10,-22,-2,-2,4,-9,11,16
-2,84,23,24,0,-15,-26,8
16,18,-7,-5,1,25,17,7
-24,-44,-6,-11,-1,11,-4,-20
17,-27,-3,-4,3,1,4,2
53,30,2,-1,0,-20,-6,11
11,19,-2,2,-1,0,-3,6
-9,14,-4,-8,-1,31,3,-1
9,-14,1,-2,0,-7,6,5
-34,-60,-8,-7,-3,18,0,-17
26,-4,2,5,-5,-30,-11,-12
-50,-24,3,3,2,-2,4,7
26,56,6,4,-1,20,4,0
-11,-19,-3,1,0,-9,-1,7
-8,-15,-5,-4,-3,1,5,-9
-30,-23,-6,-11,0,-1,9,4
58,41,6,7,2,-5,-8,11
-13,-32,-4,3,-5,-5,2,-26
-4,-2,1,-1,1,13,6,19
-5,13,4,4,-2,-21,-13,-4
-28,-25,-7,-6,-5,9,8,-13
31,-6,-6,-8,-1,14,-6,-9
55,60,14,8,3,-36,-7,34
-38,-4,2,13,-2,-21,-14,-37
-8,-3,0,0,-5,-5,-2,2
-25,14,-7,-10,-1,3,8,14
-9,-48,-6,-6,-1,4,-4,-28
15,0,2,4,-1,-9,-3,4
7,33,0,0,1,8,4,10
-16,-32,-2,-7,1,-7,4,-7
-1,8,5,10,1,3,-12,-7
1,13,0,-2,-1,13,10,5
-30,-28,-13,-14,0,0,-8,-19
73,-5,16,18,2,-26,18,38
53,46,1,5,2,31,-4,10
9,-10,-8,-5,-2,9,13,18
-16,-36,-1,1,-1,-1,-13,-14
-32,3,-8,-9,-2,1,4,-28
-6,-26,-3,-13,4,9,5,5
68,37,5,12,-2,-11,-4,13
-30,-12,1,5,-4,-17,-4,7
-23,-18,-7,-2,-3,-6,-3,-12
-22,-3,-4,-9,-3,7,3,-7
-16,-48,-4,-8,-2,-9,-14,-15
-4,45,8,7,2,-12,2,13
4,-7,-4,-3,-1,8,3,13
13,25,6,4,1,-10,4,1
-22,-39,-3,2,-4,-25,3,-3
-19,19,0,-1,2,-7,-30,-5
17,6,1,-4,0,-2,-1,-12
20,-28,8,19,-3,-26,-9,18
3,6,-7,-8,-4,1,14,-4
3,-1,-5,-8,3,15,3,-13
-20,-17,1,3,0,0,-15,-18
31,14,5,3,-3,-12,-8,4
-7,11,-2,-5,2,13,2,-4
33,4,-2,1,-3,-6,13,3
-55,-19,-3,-2,1,9,-10,-17
-16,12,-6,-9,-1,7,16,3
28,6,6,1,-5,-3,-9,-6
0,8,6,11,1,-30,-7,-1
-1,8,0,-1,-4,26,13,11
-26,-21,-5,-5,-2,-17,5,7
-10,-6,-3,-3,-2,-10,-21,-16
2,-11,3,3,-4,-1,5,2
2,12,-1,-1,1,-5,-3,1
-27,-8,0,-3,-3,6,-6,-17
-8,2,1,-3,-1,4,2,3
-6,-5,-4,-4,2,10,11,6
-6,5,-3,1,-3,-17,-17,-14
-21,-28,-3,-5,-1,27,15,33
-14,36,9,17,-2,-25,-19,-23
-29,0,-3,-1,1,7,-3,4
-10,-2,2,-1,0,-14,-8,4
-27,-21,-7,-8,-1,2,7,-20
0,-4,-1,-6,2,9,-5,7
