emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
4,4,6,7,4,4,-119,0
15,0,10,4,1,-25,-13,32
-11,-5,-5,9,-7,-10,25,-31
2,2,-1,-12,-5,21,-38,6
2,3,1,8,7,26,70,1
-6,-6,-3,-13,-5,-4,-22,2
6,4,2,6,1,33,-2,20
-4,-5,-1,-3,-14,-108,-74,-16
-7,-9,-12,-10,-8,43,110,-6
13,11,10,10,14,26,-75,7
0,-2,-5,-4,-4,-24,-26,13
-6,-1,0,0,9,48,35,-11
2,-2,3,0,-3,-44,-25,8
-1,8,-2,-1,-4,6,-5,-4
5,-10,-1,-2,2,11,27,17
-2,1,1,7,1,-20,12,-7
3,6,7,10,11,15,-70,-1
-12,-12,-13,-11,-9,28,71,-7
-6,4,0,-3,0,0,-44,1
-2,0,-5,-4,-1,-11,-108,-22
6,-2,0,-4,3,33,114,16
4,10,6,3,-3,-46,-69,-3
1,-9,-3,4,-5,-36,80,5
-7,1,-2,-10,-6,-6,44,4
7,10,3,13,10,-13,-26,9
4,-4,3,-5,4,3,-21,10
-3,3,3,5,4,27,73,-10
-6,-10,-6,-4,-3,19,77,10
8,3,1,0,1,-1,70,14
-7,-1,-6,-6,0,10,-56,-16
-3,-3,-3,5,-12,-52,3,-3
9,12,3,-11,6,3,32,14
-2,-10,4,13,6,4,-91,-5
-3,-4,-1,-3,-2,-19,43,1
4,5,-2,0,1,0,-42,7
-4,-3,-1,-7,-6,7,0,-12
4,3,1,4,4,-8,-30,7
5,5,5,6,9,-27,-15,9
-15,-9,-9,-10,-18,-9,-70,-31
0,-3,0,4,1,30,13,6
4,0,1,-3,5,-27,72,-8
-7,5,-2,5,1,29,-73,-13
1,2,-5,-9,-2,-15,65,10
-2,0,1,7,2,7,-62,-2
-3,0,-1,-1,-7,-19,-87,-8
6,-2,-3,-3,-1,38,77,7
-2,3,6,4,8,28,-87,-4
-2,-3,-7,-11,-3,-4,17,0
5,10,11,22,9,-40,-50,10
-36,-24,-13,-13,-17,19,39,-64
10,7,0,0,4,-8,12,17
0,-3,3,0,-5,-49,-34,-6
-1,0,-5,-10,-2,32,41,-1
10,8,4,8,5,-12,-19,13
1,1,6,0,1,-6,-34,1
-3,-1,-3,0,0,38,112,-5
-38,-27,-25,-25,-24,-27,-60,-49
10,0,9,14,1,-19,4,22
4,5,4,-1,4,27,39,0
9,8,7,7,4,-14,-40,10
-5,0,0,-4,-4,32,-1,-6
2,-1,-4,-3,-2,-16,40,6
3,1,-1,-1,2,10,8,1
-2,-4,0,6,-1,-1,-15,1
4,7,2,-12,4,-3,7,1
7,-8,-7,7,-4,19,-77,36
-19,-5,-1,-3,-3,15,101,-25
-1,-1,-2,2,1,-27,17,17
-16,-12,-14,-13,-11,2,2,-28
23,17,13,6,15,6,-6,34
3,0,-2,2,0,13,-26,1
-9,-8,-5,-4,-11,-4,-1,-19
12,7,7,5,9,13,5,23
-7,0,-2,-1,-5,-15,26,-16
-3,-7,-5,-2,-5,2,-10,-2
-1,0,-1,-3,3,-7,2,-6
13,10,10,16,7,-6,-59,17
3,-2,-4,-12,-1,55,97,20
-33,-18,-16,-5,-22,-70,19,-57
6,3,5,0,9,33,5,8
-2,-2,-8,-5,-4,-5,-3,-1
9,8,2,4,5,3,15,3
14,9,10,6,8,11,-30,22
-8,-7,-7,-5,-7,-10,-6,-10
-1,0,1,0,0,20,25,1
-6,-1,1,-1,-1,-25,-19,-14
7,2,-1,0,3,14,-3,18
-1,3,5,12,8,10,-76,-7
7,-3,-3,-5,-5,-46,95,33
-18,-3,-13,-16,-11,-9,28,-36
22,2,5,18,10,-9,-44,33
-27,-19,-8,-15,-11,10,-6,-43
10,8,7,19,9,11,46,20
1,1,0,-7,-5,-23,-53,-1
8,6,1,0,8,5,-1,7
9,3,2,1,3,3,-3,8
-5,-5,-7,-11,-7,10,-12,-7
-8,-4,1,11,-3,-27,0,-6
-1,-1,-1,-9,0,38,8,1
5,3,-2,1,-3,-16,-1,13
2,5,5,-1,6,13,-35,9
-10,-4,-4,-6,-4,-1,43,-28
-10,-5,-1,3,-11,-21,43,-16
-14,-7,-7,-7,2,51,12,-25
-1,-2,-9,-7,-22,-73,-3,-11
9,5,8,6,15,69,17,20
4,3,4,2,3,-14,11,14
3,4,3,2,1,-13,-5,8
-2,-2,-1,-2,2,29,-35,-11
0,-2,1,3,-5,-31,-17,0
-6,-3,-8,-11,-5,4,-15,-7
5,2,7,8,4,-15,0,10
4,10,4,0,4,-9,-48,-1
-7,-16,-8,6,2,29,-67,14
-6,0,2,2,-6,-20,46,-8
0,1,-4,-7,0,44,6,-4
-4,-4,-1,-1,-8,-67,-17,0
5,6,6,1,9,4,-24,7
5,5,0,0,8,40,-27,10
-1,0,-3,4,1,-10,-5,1
-5,-6,-2,-3,0,32,-7,-7
3,1,2,-2,-4,-18,27,4
-5,-4,-2,0,2,2,-11,-2
3,3,-1,-3,-11,-27,9,6
-3,-2,-2,-4,-3,31,8,-6
19,14,19,14,11,-34,51,36
-27,-6,-13,-4,-1,80,-2,-50
2,-10,-7,-8,-11,-69,99,19
-13,-10,-7,-3,-8,6,-26,-10
-2,0,1,-4,-8,-30,-49,-1
19,9,13,5,6,-7,34,27
5,3,1,4,6,20,1,8
-5,-4,-5,-1,-2,11,16,-9
-4,2,1,0,-1,-6,6,-10
0,-3,0,-2,-1,-17,-34,5
-4,-1,-2,-2,-5,-8,-24,-4
2,-1,1,-5,2,0,24,1
-4,-4,-5,2,2,20,-12,-13
4,2,4,3,-6,-10,-24,-1
11,2,4,0,9,41,45,40
-27,-12,-7,-5,-10,8,11,-54
0,1,-12,4,-1,-4,82,4
-1,-4,1,-9,-5,-35,12,1
4,7,10,9,5,12,-17,-2
14,3,5,3,10,37,-5,24
-5,-5,-3,-10,-8,0,-10,-14
-2,-4,-3,4,0,-15,-34,-5
0,1,-2,1,2,-1,-10,2
2,1,2,1,-1,-4,5,1
-3,-2,1,-2,-3,-25,-25,-12
22,8,7,6,22,108,51,61
-29,-18,-16,-13,-15,-9,88,-55
-11,-3,-9,-8,-6,15,25,-11
2,3,4,12,-5,-10,-50,9
8,2,3,-4,4,-6,-23,-2
9,9,4,4,3,-4,-84,8
3,1,-1,1,0,-8,6,7
0,-4,-1,-5,4,21,45,3
-4,0,-2,-3,-7,-29,-18,-8
0,-3,-3,2,-2,-9,-17,-2
2,0,11,-1,-1,-10,-4,0
2,11,-12,6,11,21,-26,0
-1,-15,2,-2,-6,-51,29,2
-14,-9,-8,-8,-13,-24,-49,-17
5,5,1,2,8,20,43,4
-1,-4,1,0,-5,0,-27,-10
-2,3,-7,-5,-4,1,18,0
10,5,6,8,9,16,3,14
3,0,2,1,2,-7,-4,7
-6,-1,-1,-7,-7,-3,-19,-6
-4,1,-7,-5,-5,-2,7,-13
0,-2,5,2,-1,-26,-24,4
3,8,7,10,21,36,-15,0
9,-9,-5,2,-4,-37,89,49
-35,-13,-11,-12,-14,-32,-105,-85
4,9,2,0,-2,-5,16,-3
-1,-6,-6,-6,-7,-41,-4,-1
6,4,8,2,6,23,19,12
7,2,2,1,5,12,0,16
-3,-1,-5,-4,-4,-6,-10,-5
4,3,1,5,6,14,-30,2
-5,-2,2,-6,-7,-1,-28,-15
1,0,-1,-3,0,-2,21,10
28,20,9,19,23,51,39,41
-46,-23,-19,-10,-27,-84,-52,-74
-2,-14,0,-6,3,36,90,-8
-5,1,-2,-4,-5,-11,-4,12
2,2,2,-2,-1,-23,-28,-8
11,7,5,2,4,11,-31,12
-5,-2,-5,-6,-1,-9,-13,-11
4,5,4,10,3,3,-12,1
-5,-4,-1,-5,1,15,4,-1
5,1,0,7,-2,6,26,16
-10,-5,-7,-11,-6,-3,-32,-19
20,12,9,14,17,28,7,32
-29,-19,-14,-16,-23,-31,-20,-37
-4,-6,-6,-7,-2,26,-4,0
7,8,3,1,-2,-26,37,15
0,-4,0,1,1,15,-49,-6
7,2,2,3,8,0,-1,12
4,6,4,10,3,1,9,12
-6,-3,1,4,0,4,-11,-9
2,0,1,0,1,11,16,3
3,5,0,-4,-10,-37,52,8
-4,-7,-4,-7,2,38,-70,5
-13,-3,-10,-6,-9,-41,-42,-30
0,-5,-2,0,-5,-3,36,3
-1,8,7,6,6,3,-56,-13
14,-1,-1,-1,4,18,122,33
0,1,1,-2,-4,-14,-49,0
-10,-4,-3,-3,-1,-6,-23,-14
2,-6,-1,-7,1,-15,18,5
2,6,8,15,-2,-10,-11,2
15,13,6,2,19,33,15,27
-29,-29,-17,-7,-27,-83,111,-56
10,3,-1,5,7,35,17,19
-2,1,1,-5,-2,9,3,-3
2,5,1,-6,-4,-18,8,-1
12,8,5,6,11,27,-36,21
-4,-6,-5,-5,-4,6,-5,-2
-2,2,-1,-4,-4,-33,13,-13
2,-4,3,6,5,35,-15,5
1,5,5,4,5,15,7,9
14,5,3,7,3,-18,-44,24
-31,-20,-21,-21,-18,-29,-92,-53
1,0,-1,0,-2,21,77,14
-3,-2,-1,-5,-7,-4,-34,-1
1,4,6,4,5,10,20,0
17,7,9,12,12,14,-1,25
-8,-5,-4,-3,-8,-14,-31,-12
-2,3,-5,-9,-5,0,7,-2
-2,-2,2,1,2,18,13,0
3,4,6,12,5,-2,17,10
1,12,5,6,6,-31,-7,-7
-3,-14,-4,1,16,120,12,-2
-13,-10,-12,-19,-30,-113,55,-5
1,1,-4,-1,-1,16,35,-2
0,1,8,3,3,0,-9,5
6,10,5,5,4,-6,-44,0
-5,-4,-1,4,5,26,-25,-11
2,0,0,-4,7,2,29,6
2,-2,1,2,-5,10,-9,2
1,1,-1,-3,-4,-23,6,5
-11,-5,-2,0,0,22,9,-10
13,6,8,6,1,-15,22,28
11,8,-2,1,15,64,-3,-7
-18,-13,-12,-18,-29,-110,73,-9
-1,10,-1,7,2,52,71,0
-6,-16,-1,-5,3,20,-63,-19
7,3,2,4,2,-12,44,19
7,0,2,7,7,17,-8,11
3,3,1,3,1,1,-21,-2
1,3,3,1,-5,-17,21,5
-9,-8,-6,-10,-5,-2,-16,-6
3,7,4,5,9,-2,-3,4
-6,-6,1,-6,1,12,-20,-11
6,7,3,3,2,-19,-29,2
-3,-6,-7,-3,-8,20,-4,-1
-7,-3,-4,-7,-3,10,2,11
-11,2,0,1,-2,-6,-65,-27
5,1,2,-1,-1,7,35,10
-4,-3,-1,-3,-3,-13,-40,-14
11,4,4,6,5,13,15,11
1,-4,-3,0,-1,-2,18,9
-2,1,0,-6,-5,7,13,-2
-4,-5,-7,1,3,-6,-12,-4
1,2,2,6,-1,9,-22,-2
-2,-5,-3,-4,-3,-13,-4,-3
2,2,0,1,2,11,1,4
12,7,6,0,8,45,45,32
-32,-18,-19,-15,-31,-96,-32,-46
0,-1,2,-1,-1,-15,-21,-17
-1,-3,-4,-6,0,11,39,-4
2,1,1,4,3,12,74,5
16,9,5,1,9,-2,6,23
-2,-1,-2,1,1,27,-41,-2
-3,1,0,3,3,-4,13,13
-6,-9,0,-4,-7,-49,-69,-21
6,4,-4,-1,4,40,39,5
0,-2,8,1,4,24,43,8
1,8,0,8,-6,-35,-23,1
-8,-10,-11,-11,-11,-66,-35,-14
1,-2,7,9,3,17,1,-7
4,4,-1,1,10,15,-1,8
0,-2,1,-2,-1,28,23,3
-3,9,0,2,-8,-21,-16,-8
3,-8,2,-6,6,3,0,6
15,5,8,8,5,-17,9,27
-16,-11,-11,-9,-6,-4,49,-36
-13,-8,-7,-7,-8,19,-5,-14
4,8,2,-1,3,13,-14,1
4,2,2,8,2,-10,-7,11
6,3,4,1,2,-13,-20,9
1,0,6,5,11,23,-35,-4
0,-3,-8,-7,-10,27,88,16
-10,-7,-6,-6,-8,-9,16,-9
-1,2,0,0,-4,-41,-81,0
-6,-4,3,2,2,16,-17,-20
9,6,3,7,13,16,3,12
-1,-1,-7,-11,-13,-14,6,-9
3,-2,0,8,1,27,54,0
9,15,5,-2,10,26,22,30
-14,-19,-5,2,-15,-95,-98,-37
-10,-4,-6,-8,1,41,3,-27
-3,1,-1,-2,-7,-16,-33,-7
9,0,7,8,1,-1,65,18
7,11,3,1,4,7,-48,9
0,-2,-2,-1,0,14,16,1
3,-1,-2,-6,-2,2,-18,3
-5,-2,1,4,-4,-21,-22,-12
2,7,4,1,8,36,10,-2
3,-3,-8,-4,-14,-27,35,20
-12,-14,-2,-8,-5,-23,13,-15
1,-2,-1,-5,-3,-6,25,3
-3,-2,3,11,4,1,-33,-10
8,8,6,3,3,10,3,13
5,4,-1,-6,2,9,7,12
-9,-10,-5,5,-7,-17,-47,-22
3,6,4,-3,0,5,15,8
0,0,-2,6,11,13,-19,-4
8,9,7,2,0,-34,-60,9
-21,-19,-29,-26,-18,22,12,-16
-4,-2,-1,-3,-3,-12,-6,-11
2,1,1,-1,-4,-16,-45,8
4,11,5,2,7,36,32,-3
11,10,10,10,7,-36,31,25
-1,1,-2,1,4,-20,-74,8
-26,-17,-13,-9,-17,9,94,-45
12,4,2,4,3,0,7,25
-2,1,3,-5,2,1,-36,-9
5,7,1,7,-2,14,14,2
3,-11,6,1,6,-8,-81,7
-5,-6,-5,-3,-5,-7,10,-5
0,1,-7,-1,0,13,36,-2
2,2,11,2,0,-1,-3,-4
6,6,0,7,11,57,-3,23
-18,-6,-8,-4,-12,-23,-44,-34
0,-3,-1,-4,2,30,78,7
2,6,1,4,6,1,-20,-2
18,12,13,8,-1,-63,85,29
-16,-21,-18,-18,-11,78,52,-24
-13,-1,1,7,5,4,-21,-31
-4,-13,-15,-18,-24,33,82,18
-16,-3,-4,-3,2,24,7,-17
14,10,11,14,17,32,-128,12
8,4,14,11,3,-63,-111,-10
-5,1,-13,-20,-3,35,84,10
0,-15,2,11,3,-3,-105,-14
-13,-4,4,-6,-16,-48,90,-2
12,12,2,14,14,43,-40,17
-4,-3,3,-1,3,-30,-66,-15
3,4,-7,-6,5,-6,62,19
23,17,13,13,12,-55,8,13
-20,-26,-17,-13,-4,88,-24,0
-1,7,-1,-3,-15,-106,83,4
-2,3,-2,-4,-1,-7,-21,0
2,-1,0,4,-1,29,4,4
9,4,6,-4,-8,-54,6,13
0,-3,2,10,11,51,-9,-8
0,3,5,-4,-10,-53,-31,-6
-15,-12,-16,-9,-4,-13,-61,-6
3,0,-1,-5,-2,-2,102,0
2,7,11,20,8,-9,-95,3
7,5,4,1,6,-48,30,-2
-6,-6,-10,-8,0,28,-7,22
-7,-9,-7,-9,-4,37,56,-9
7,21,14,7,-5,-81,-7,-10
2,-18,-5,-6,-3,41,2,-1
-9,-4,-6,0,1,29,109,14
-14,-4,-2,0,-1,-4,-101,-41
8,11,4,-2,-7,-12,101,9
14,6,12,14,6,1,-51,-4
-13,-14,-11,-13,1,91,-30,-7
-20,-5,-6,-4,-14,-48,77,-17
4,-5,-5,-4,7,25,-69,2
-4,4,-1,-3,-4,-2,-12,3
6,9,13,19,12,9,-31,-16
19,9,11,6,9,8,-62,26
-25,-25,-23,-16,-12,37,-7,-17
-7,3,-5,-13,-2,24,47,1
8,4,3,15,3,-58,-60,2
11,8,7,4,2,10,67,10
-1,-1,3,1,2,-46,-65,13
-17,-6,-15,-14,-13,9,14,-35
7,-5,1,2,2,-23,61,12
11,13,17,13,3,-52,-89,5
1,-8,-6,-4,17,120,78,21
-5,-1,-2,1,-2,26,76,-3
4,7,3,-1,-2,-20,14,-1
-3,-7,-8,-12,-26,-102,-67,-17
6,-2,-2,1,6,94,91,22
-1,4,4,6,12,35,-6,2
-3,2,3,-2,-7,-35,-46,-10
14,-2,-2,-3,4,47,127,60
-17,-9,-8,-13,-15,-73,26,-51
0,-3,-4,4,-5,-36,-23,-2
6,3,-2,1,13,33,11,3
10,9,7,8,4,-48,-45,9
3,-4,5,0,-3,-9,-57,7
-13,-7,-9,-11,2,28,-43,11
-7,0,-1,4,-12,-66,-76,-43
-3,0,9,10,7,-18,22,-6
0,4,0,-2,-7,22,-3,2
4,2,2,-2,-5,-27,-12,-3
-5,-7,-9,-13,-6,59,68,2
-7,-2,-4,-2,2,13,-65,-7
11,4,11,11,7,28,-65,2
11,8,10,2,-9,-51,77,22
-13,-8,-12,-10,-2,93,-11,5
-8,4,-8,-5,-2,15,95,-9
11,5,20,21,22,-21,-83,-10
-21,-21,-23,-20,-21,10,79,-14
-6,-4,-6,-5,-6,-7,16,2
3,2,0,1,4,15,-15,8
13,14,12,10,9,-76,-44,0
29,1,7,6,6,63,-91,64
-52,-23,-27,-23,-41,-128,109,-46
5,-1,-1,-3,9,71,15,35
0,2,-4,-6,-5,12,18,-3
21,21,15,22,9,-2,-75,22
10,-11,12,11,11,29,33,15
-11,-7,-10,-8,-3,24,21,-16
6,1,3,3,0,-4,85,23
-17,-1,-6,-8,-9,-49,-78,-63
-4,-4,-2,-6,-3,-11,67,-7
1,-3,0,5,4,-26,-83,5
28,14,21,16,16,25,-16,18
-27,-23,-28,-21,-10,48,114,-1
4,11,2,-1,1,-3,-44,-11
7,-1,4,4,2,29,0,-1
-6,5,-2,-1,-8,-89,-96,-31
9,-1,4,5,1,32,10,0
10,3,2,1,8,74,96,19
-14,-6,-10,-13,-16,-1,35,-15
-12,-9,-9,-3,1,-62,-87,-7
12,5,10,11,14,74,113,12
6,8,5,5,3,-63,-9,20
1,7,6,6,0,-26,-98,-17
6,-15,-12,-16,-4,127,127,45
-41,-8,-22,-21,-17,-91,-33,-55
20,6,19,20,12,5,-47,29
5,4,6,-1,2,-13,-68,3
-1,2,1,1,2,31,-29,-5
1,-7,-6,-9,-11,-35,49,11
-1,2,-4,-2,5,52,-70,2
45,33,35,35,30,-70,1,59
-75,-56,-62,-55,-61,-30,85,-82
5,7,9,10,12,-4,-42,3
10,6,10,3,5,19,-59,7
23,13,11,14,12,54,-27,6
-2,-2,-6,-7,-11,-60,104,14
0,5,4,7,10,35,-24,-4
6,4,4,3,2,-15,-41,1
-10,-11,-13,-15,-18,-73,-16,3
-6,-1,0,5,7,27,53,-17
8,8,14,13,12,27,-123,-2
16,4,10,1,-8,-60,-127,7
-33,-27,-30,-25,-22,59,127,8
1,7,2,5,2,-34,-83,23
5,4,3,5,9,15,-80,8
66,40,38,29,26,-53,71,81
-75,-45,-38,-33,-34,21,-20,-128
-10,-9,-13,-11,-6,-1,117,30
21,23,17,13,12,-42,-73,25
7,-6,8,17,17,21,-15,13
-32,-20,-20,-26,-31,32,54,-76
12,15,13,16,23,40,-96,14
11,1,4,1,-2,-41,-37,1
-19,-8,-19,-16,-8,65,127,-11
3,1,5,5,9,9,-124,9
-2,6,8,5,-5,-47,1,-31
13,-1,2,0,2,15,126,44
-33,-17,-24,-18,-18,-20,54,-57
22,11,10,9,10,4,31,40
35,20,21,17,12,-57,-30,58
-39,-20,-16,-10,-7,35,-46,-83
-3,-4,-1,-2,-3,-89,-96,-3
3,1,-5,-6,-12,-29,23,14
-6,-9,-8,-12,-5,27,-9,2
1,1,3,6,2,22,16,4
-6,-1,-9,-10,-6,4,-52,-13
7,8,8,10,13,3,-58,-1
14,6,11,13,0,-36,25,7
-5,-6,-4,-9,-2,-2,-48,15
-18,-9,-15,-11,-3,36,112,-26
21,26,13,13,14,-19,7,44
-1,-8,4,5,4,-32,-55,-11
6,-2,-2,-1,-1,25,36,5
-8,-4,-6,-9,-14,-44,35,-3
-4,-6,-2,2,7,19,19,10
-1,2,4,4,11,80,-18,-5
-2,3,-1,-6,-19,-123,-39,-6
-5,-8,-6,-6,-3,87,49,0
24,18,18,17,17,-18,-50,32
-28,-25,-27,-19,-7,126,99,-9
6,1,4,7,6,-101,-88,9
4,5,4,-1,-7,-2,-17,0
7,2,9,8,11,1,17,10
27,11,10,0,0,-2,44,38
-44,-17,-18,-5,-19,-41,-17,-79
12,2,3,-4,6,11,22,32
-5,-6,0,9,-7,1,48,-18
9,7,7,1,5,7,7,7
7,2,3,-2,-9,-34,60,7
-5,1,-2,2,5,-16,-83,4
-7,-5,-7,-13,-11,-30,54,-3
-4,0,0,1,-5,-13,-55,-12
5,5,4,7,8,45,-2,9
9,11,12,11,8,22,-49,-2
-38,-32,-34,-31,-33,-55,47,-43
-18,-3,-5,1,1,-8,-72,-38
9,3,4,-3,4,-4,13,14
9,5,6,11,6,-3,-62,15
11,5,8,5,7,65,49,17
-4,-4,-2,-2,0,34,34,-11
-1,-1,-7,-12,-7,-42,41,8
-1,-1,-2,6,2,19,44,-7
-1,-7,-3,-7,-11,19,0,11
-5,1,-4,1,4,7,86,10
-4,-2,-2,-6,0,27,0,-11
9,4,7,7,5,-4,56,6
-1,3,1,-9,-21,-111,-128,-38
-2,-8,-12,4,1,104,106,31
2,4,2,-1,8,56,6,21
-6,-2,-1,-1,-7,-43,-38,-10
13,7,11,9,13,32,-31,8
-2,1,-2,-7,-2,-36,-68,-15
-7,-3,0,2,0,-14,-37,-23
2,0,-5,-2,7,22,-113,18
-14,-6,-11,-6,-3,-24,108,-11
10,2,1,-12,-9,-33,41,11
11,3,4,19,11,75,122,31
16,15,19,12,4,-41,4,15
-33,-28,-24,-15,-10,59,114,-30
-7,3,-2,-1,-2,-19,-89,-19
8,6,5,1,8,-24,-39,12
-1,0,1,-2,-6,17,-5,-7
12,6,7,8,8,-12,-30,19
-3,-4,-3,1,3,46,38,-9
-2,1,2,4,0,9,-52,-6
-9,-15,-17,-17,-15,34,41,11
0,4,6,12,10,8,-128,-19
0,-1,1,-3,3,-20,5,20
-2,-1,-5,-1,-5,16,-46,-18
1,4,1,2,6,-25,-58,-7
8,2,-1,-1,3,24,72,7
3,2,4,6,-5,-36,-60,9
6,5,9,0,-4,-11,-104,-14
-14,-11,-11,-8,-7,-7,126,-19
2,2,3,5,8,50,-19,13
1,0,0,-3,2,-7,5,-19
-5,-4,-2,3,-4,10,21,2
-8,-2,-7,-12,-6,-12,-39,-21
9,2,4,11,6,2,2,15
-5,0,-1,-6,-3,6,-2,-6
10,5,5,3,-1,-16,-29,13
-3,-6,-4,-4,2,34,68,-3
1,5,-2,-1,-5,-43,74,14
-1,2,-2,0,-5,-22,-19,6
-1,-1,1,3,3,16,-5,-20
-7,-4,-4,-2,-7,-16,-60,-8
7,6,4,2,9,41,-26,5
1,-2,2,4,3,-19,56,1
-7,-6,-6,-7,-5,-23,68,-4
-3,-4,0,2,0,31,64,-6
-5,-4,-5,-5,-1,17,-3,4
-1,8,5,8,6,-15,-128,-22
7,-4,-4,-7,-4,-2,83,25
-13,-4,-7,-6,0,43,-27,-24
-1,-1,2,3,-3,-54,-19,-5
7,0,2,-5,1,39,91,23
-6,-1,-1,11,4,41,-50,-10
0,2,0,-3,-6,-46,5,28
2,-5,1,-4,6,20,-62,-5
-9,0,4,3,-7,-37,-35,-44
1,-7,-15,-14,2,72,113,30
-6,-2,-1,-3,3,-8,-23,-26
12,12,9,11,-2,-16,-58,23
-9,-10,-9,-8,-11,-6,53,14
-15,-11,-8,-9,-14,-81,-92,-23
7,8,4,6,5,7,32,9
3,7,6,4,9,6,-2,5
6,-6,6,1,-10,49,-55,-26
-25,-15,-16,-14,-9,-5,-46,-27
10,2,3,8,5,-9,-103,16
-1,0,2,2,0,6,-35,-12
13,5,3,2,4,-90,-51,8
-1,6,6,9,7,39,19,1
-7,-7,-3,-8,-7,29,81,-14
5,4,4,4,6,-3,27,6
-3,-10,-8,-4,-4,47,85,6
4,5,5,-1,2,-18,38,12
5,4,1,2,-2,-44,-61,8
-8,-6,-5,-6,1,37,-50,-13
-6,2,-5,-3,-4,-27,-18,-6
6,4,0,3,10,36,-40,9
4,-1,6,7,-5,-51,10,-1
9,6,5,3,11,-4,-89,15
-25,-18,-16,-16,-21,-9,60,-33
7,4,5,7,1,-21,20,6
10,9,9,6,7,-4,-11,3
-3,-4,-7,-5,6,66,33,23
-14,-7,-11,-10,-14,-96,-59,-26
7,1,4,9,5,24,-26,1
1,-1,1,1,-3,5,-13,-4
6,0,5,1,-1,-16,-59,-3
5,8,2,6,7,43,75,23
-8,-6,-4,-10,-7,-36,-51,-13
6,2,-4,-5,3,12,-8,12
-1,1,-1,8,-6,3,80,7
12,8,16,14,10,-28,-127,14
-9,-10,-11,-9,-6,-18,1,7
-1,1,2,4,8,16,52,10
-8,-4,-11,-10,-7,29,43,-18
1,0,-1,-4,-1,-9,-26,8
7,4,9,6,-2,-14,-4,3
-9,-1,1,4,2,4,-46,-19
-16,-17,-14,-14,-18,-27,125,7
-4,-3,-3,-5,5,16,-62,-15
11,4,3,8,10,34,-9,4
0,0,3,1,-1,-46,-44,-5
-3,-1,0,0,-4,-23,12,4
-2,-1,-2,2,0,-1,-52,8
10,3,3,-2,3,-3,109,19
-14,-8,-7,0,-8,57,-128,-14
5,5,0,-2,3,-5,38,1
-4,0,1,4,-1,-22,-66,-15
-4,2,1,-4,4,26,14,-7
14,12,12,9,11,27,-17,17
-20,-29,-14,-18,-28,-101,-21,-32
-4,1,-2,2,8,44,7,-15
3,2,6,3,-4,-21,-8,5
-2,0,-9,-3,5,34,51,8
3,5,3,1,4,3,-28,-4
11,5,10,5,9,19,115,14
-16,-16,-17,-11,-17,-27,-62,-12
-6,-3,1,3,-3,-6,48,-10
5,7,3,-1,5,-3,-64,5
0,-6,0,9,13,84,127,11
-4,4,2,-5,-5,-42,-74,-8
-6,-10,-6,-8,-8,-23,-66,-23
15,6,7,7,9,20,59,20
3,11,1,-10,-4,37,55,10
10,-13,3,10,-2,20,50,31
-27,-13,-17,-17,-17,-67,27,-54
7,7,8,9,13,36,23,12
2,0,-2,0,-7,-74,-72,9
7,7,0,0,10,64,52,9
8,4,9,12,4,-37,-55,8
-14,-9,-9,-6,-11,-48,36,-10
-1,0,-3,-4,-5,1,-50,-6
-8,-2,-1,-2,-3,-36,-28,-15
19,12,12,11,14,44,11,49
-8,1,2,3,-9,-46,-113,-46
-5,-7,-8,-4,-10,-34,87,16
-4,4,5,3,2,-29,-46,-30
4,-9,-10,-16,-18,7,67,20
5,3,3,5,15,75,-13,32
-4,3,1,2,-7,-64,-63,-33
6,7,3,2,5,-17,-51,0
-4,-5,-1,-2,-3,-17,39,-1
1,2,0,-4,-4,-58,-49,-13
-3,-10,0,6,-5,8,-47,5
-3,1,-3,0,10,53,70,-5
-2,3,-1,2,6,15,-89,-3
-6,-4,-2,-7,-8,-6,80,-11
10,5,4,-2,9,52,52,23
2,-1,0,2,-4,-27,-45,1
-8,-4,-6,-7,7,38,33,-6
6,6,4,12,5,4,20,19
-7,-1,-2,-4,1,17,-7,-17
-2,4,5,4,-2,-25,31,-10
5,-6,-9,-10,-2,21,92,20
-3,3,0,2,7,19,-23,3
9,2,8,8,11,66,45,-12
-12,-1,-7,-6,-11,-38,-14,-17
-7,-6,-4,-4,-5,6,-30,-17
6,0,-3,-5,-1,9,20,6
2,1,3,13,4,-6,0,8
4,1,2,-3,5,30,10,14
2,1,4,3,-5,-37,64,2
-7,-2,-9,-9,-2,69,15,-10
0,-1,-3,-3,-3,-55,-79,7
13,3,6,13,1,22,-13,28
-28,-10,-11,-10,-9,29,90,-33
-1,-1,-1,0,0,-16,-40,6
2,0,1,-4,-3,-28,-55,2
4,-1,0,-3,2,15,30,12
6,4,5,10,4,-7,-31,6
1,1,1,1,5,21,-19,-2
-3,0,1,-3,4,45,23,3
15,16,11,9,0,-65,-34,13
-31,-32,-25,-21,-16,-33,-73,-31
-13,-9,-5,-9,-14,-61,-33,-29
5,3,-1,0,0,10,-36,7
-2,0,-2,-7,-1,0,-4,-9
21,14,14,17,9,0,-32,21
2,-1,1,0,2,13,16,10
-11,-4,-4,-4,-11,-20,-6,-15
-1,-7,-3,-3,3,37,27,-1
27,26,24,24,29,8,-8,45
-51,-41,-37,-35,-39,-42,67,-91
2,3,1,1,4,5,-5,15
-2,-4,-7,-8,-6,-15,51,5
-5,0,-3,-7,-4,0,-41,-23
