emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
8,-1,-3,0,-8,7,4,3
-10,-5,-1,2,7,5,-1,1
13,7,38,9,7,10,-4,9
14,-2,7,3,-4,-50,-7,-6
15,-7,-91,-22,-2,69,5,16
10,16,32,3,2,-12,9,6
31,10,10,3,4,3,5,24
-19,-7,9,-2,-3,-5,-9,-24
-7,-6,11,4,-3,-23,-2,25
-9,-6,-8,-6,-23,-68,-13,-10
-1,5,12,10,41,77,7,-14
12,-3,-22,1,4,53,0,13
-28,-29,-64,-27,-26,-59,-31,-23
13,16,31,-2,6,19,19,-6
-19,2,2,-1,-18,-51,-3,-20
18,2,12,6,4,0,-4,3
8,13,32,13,5,47,7,5
-12,-14,-24,0,-4,-29,-9,2
-5,-6,-9,-5,-3,-10,-9,-21
11,5,1,4,6,25,-1,21
-15,-1,12,-1,-20,-54,-1,-8
-2,5,25,12,22,40,6,9
22,9,12,15,14,57,7,-4
11,-13,-104,-34,-20,26,-11,-4
-15,12,27,-5,-12,-37,24,8
-16,-9,3,3,14,1,-1,-8
1,2,22,5,-7,-14,1,15
-10,4,29,10,1,-13,-2,1
19,0,-2,4,2,4,-10,2
0,0,0,1,3,19,-4,-6
-4,-11,-17,-6,-12,-37,-5,11
2,5,6,0,2,8,7,-2
-1,9,72,17,0,12,7,6
-2,-8,-35,11,30,64,-4,-1
12,2,-66,-29,-35,-83,-6,0
7,9,36,4,25,55,15,-7
-39,-10,7,-1,-13,-39,-4,-4
5,4,32,5,-7,-31,-5,-2
19,-10,16,-1,-38,-79,-17,-6
-39,4,7,29,52,83,-13,5
42,-6,-71,-36,-53,-128,-4,-13
-22,6,4,-9,-16,-67,15,5
-26,-5,2,2,6,3,1,-12
2,-5,20,0,-28,-81,-9,8
30,9,-4,9,19,61,0,-1
-23,-15,-41,-12,2,14,-6,2
-21,-1,6,-9,-9,35,2,2
19,4,20,1,-8,-41,-3,-5
-35,-2,-6,9,25,75,-2,2
31,14,-8,-3,-8,-33,15,-1
2,6,55,12,1,-1,-7,-14
-3,-14,-22,8,7,46,9,25
9,13,-9,-11,1,26,-7,-14
1,-2,-19,0,-10,-55,6,7
-4,-1,-3,-2,6,34,18,-2
-17,-7,-1,-5,-11,-65,-15,-24
12,4,32,10,-6,-30,-5,-5
-10,-7,34,5,-12,19,-23,-8
-18,-24,-73,-4,23,30,1,4
11,7,-41,-32,-39,-44,13,-29
0,11,31,6,9,-23,17,21
2,-9,17,6,-1,-13,-10,-8
23,15,51,15,-8,-13,-23,8
-49,-25,-51,-6,23,80,4,-6
56,14,-8,-6,-5,-22,20,5
12,3,9,-5,-2,11,-1,-8
3,0,7,3,-7,-17,-4,1
4,-1,31,9,-3,-16,-8,-15
-4,-5,-24,1,7,-3,-3,32
-11,7,7,-1,17,28,6,-32
10,-4,-4,15,50,49,15,2
10,18,23,-1,-5,10,7,10
-18,-2,29,8,-13,-52,-8,-19
29,-6,-12,7,-2,25,0,16
-78,-19,-63,-20,-5,16,-1,-27
48,18,5,-5,-2,-23,14,6
0,-3,-7,-3,-4,-5,-7,1
-10,1,7,1,2,15,0,4
10,-3,17,0,-5,-8,-5,3
8,9,15,5,3,-25,-9,-6
-48,-14,-8,-2,1,31,-5,-3
9,-3,-11,-2,6,-53,-7,12
22,14,26,6,16,103,32,1
-10,-16,21,5,-11,-63,-11,1
-21,-39,-92,-13,-15,-75,-7,-4
-25,39,39,-7,21,79,7,13
-14,2,8,-2,-17,-47,4,9
-23,4,30,7,8,18,10,19
-7,-7,27,12,-2,6,-7,-16
0,-15,-21,2,-31,-94,-13,-7
3,6,-28,0,51,56,9,12
4,-3,-17,-11,-18,-43,7,-4
-23,2,11,5,12,15,2,-1
22,-6,3,-5,-11,-21,-5,5
-9,-5,0,3,-13,-66,-14,-16
-5,3,30,-1,0,50,-12,0
27,-4,-61,-2,19,40,14,2
8,2,-11,-8,-4,17,5,-7
10,-7,2,-3,-13,-30,-3,4
7,4,-3,3,8,44,0,-13
0,11,40,2,-6,-37,-2,18
4,-5,3,1,-10,-15,0,11
4,3,3,4,16,74,-15,3
-5,-18,-34,-6,-8,-66,-2,0
-12,3,35,-6,-19,-4,6,-6
6,-18,-83,-3,18,16,-3,-2
-13,19,12,-10,10,27,15,6
-19,8,13,2,8,39,17,6
0,-2,29,8,7,3,-3,-16
-10,-4,11,4,-16,-27,-13,0
23,-3,-9,3,-19,-53,-9,-1
4,3,17,4,22,19,-3,-1
-1,4,23,0,-16,-43,2,-13
-8,-11,-43,-2,24,105,13,6
20,4,-9,-15,-24,-45,-6,3
-1,2,-7,-3,-6,-41,-1,5
2,7,14,2,8,2,-2,7
8,2,22,4,-1,12,2,6
0,-7,-8,-4,-14,-66,-10,2
6,-3,-14,0,-2,22,-14,0
6,-1,52,11,-5,6,3,0
-41,-16,-33,13,24,19,-11,-16
41,19,-67,-20,7,34,15,3
1,-11,-13,-17,-29,-69,8,-8
0,1,0,-3,5,21,-5,7
-7,-1,49,5,-17,-56,0,-5
6,-13,18,12,-7,-30,-11,4
3,-6,-34,-1,9,42,-3,-18
-4,1,-10,-1,9,-2,5,8
16,8,9,-6,5,9,5,10
-17,-6,1,-2,-8,-13,-1,-1
-6,6,40,0,-16,-35,-6,-1
-4,-9,-28,13,34,104,3,-4
10,-2,-44,-27,-23,-40,-5,-1
15,11,8,-3,-5,13,15,-7
-76,-20,5,0,-4,-34,8,0
32,11,23,5,11,23,-3,5
-12,-4,5,7,-4,-14,-11,-10
-7,-5,10,8,2,23,12,0
30,1,-23,3,8,11,-3,7
2,8,-14,-9,1,-6,4,13
-5,19,89,6,-18,-57,8,-2
-26,-29,-53,13,32,19,-20,-4
34,-11,-69,-30,-9,49,-3,1
9,27,37,-2,-11,-13,21,3
0,1,16,0,0,3,-1,-18
-12,13,69,11,-14,-41,-5,0
30,-5,-4,11,6,-14,-4,5
-40,-16,-55,-9,-4,-23,-27,-13
-1,8,11,-1,10,49,12,6
-2,-7,6,3,0,-9,3,1
10,-3,-21,1,-6,-32,0,-2
-7,3,19,-5,-4,-3,-1,2
14,-3,-36,-1,6,8,10,9
8,-2,13,-2,0,19,4,5
-19,6,0,3,3,8,-1,-11
-10,-8,12,-1,-21,-39,-6,0
5,-12,-18,4,15,-12,-8,-6
18,0,-13,-3,6,64,8,3
-27,-2,23,5,0,-17,-7,-1
8,-5,-23,-8,-17,-46,-1,-2
-13,9,-26,-11,24,102,7,-31
23,15,10,-5,-23,-78,4,14
-9,5,37,10,-8,-27,-3,-6
-21,-15,-17,6,19,32,-2,7
3,-11,-9,0,2,0,-1,4
6,-2,12,-7,-9,-22,-6,4
-10,-2,-12,-2,9,17,3,8
22,18,77,0,-32,-73,-11,-11
12,-16,-53,8,-25,-58,-12,8
-73,-21,-65,-30,23,67,2,-11
40,16,28,-8,-13,-73,11,-12
3,-5,-6,0,2,11,3,7
3,4,42,4,-8,-17,-1,11
-6,-5,-3,2,-11,-43,-19,-6
10,8,15,5,13,40,-6,8
-10,-9,-9,6,-2,6,3,-11
-21,-30,-83,-9,10,26,2,4
17,8,-22,-15,-14,25,12,-1
-1,12,21,1,14,18,14,18
11,0,18,7,8,10,4,-6
1,2,35,11,-11,-91,-18,1
3,-3,22,6,-3,1,-17,0
-21,-7,-28,4,4,4,8,-5
59,14,-45,-5,10,79,4,-2
-19,7,18,-10,-11,-8,7,-4
-1,-1,14,3,-10,-56,-3,-34
9,-1,27,4,-3,-39,-11,24
-5,-18,-48,-12,-2,10,-18,-9
-9,14,18,-2,-4,6,3,13
6,-4,2,3,0,-21,8,-13
1,-3,17,0,-9,18,3,3
-5,-18,-41,11,26,6,-1,3
-19,-2,-23,-23,2,59,8,-1
5,18,32,2,-8,-31,4,5
-4,-13,-5,3,5,12,-3,2
-15,-4,16,-7,-17,-50,-10,-5
42,2,33,11,9,8,1,0
-20,-1,30,18,2,-8,-4,9
27,0,-57,-13,-1,16,-8,-13
-7,9,11,0,10,32,17,15
17,0,7,-1,-7,-36,11,-10
6,-3,-1,-5,-1,22,-9,5
-3,2,22,13,1,-92,-22,16
5,15,8,4,36,97,28,-11
-4,-2,-10,3,-8,-54,-6,11
-33,-9,-23,-4,5,-26,0,2
-7,-4,7,-4,-13,-10,4,-4
0,-12,-8,-3,-13,-37,-18,-17
-5,7,26,8,9,30,-2,-1
17,6,24,5,7,9,-1,11
-12,-11,-47,-8,-4,-23,-10,-10
-3,1,-31,-7,-7,52,12,1
6,9,17,-4,-1,20,14,7
0,-14,-13,6,12,2,-6,2
16,11,21,2,-8,-25,-13,-8
-14,-10,-19,-6,-13,-6,-4,-13
57,13,12,6,4,-54,2,8
-29,-7,-17,-8,-8,44,10,-1
-23,4,30,2,-1,26,9,-6
-10,-14,6,9,-10,-124,-25,-1
28,0,-42,-6,4,40,5,17
8,4,-29,-1,32,90,12,-24
-2,5,9,-3,-9,15,23,11
-15,0,25,-2,-17,-53,-11,8
-16,-4,22,9,3,3,-8,-12
16,-6,-13,-4,-7,-44,-4,15
-7,-6,-31,-9,-5,27,-2,-18
13,13,31,0,16,22,1,8
-22,-3,-6,-4,-7,-36,2,2
48,-9,-2,4,1,52,7,-1
11,-3,-14,-4,-10,-52,-5,-5
17,14,13,3,13,26,9,4
-24,-6,-8,0,-1,29,2,-13
-1,10,54,2,-22,-78,-15,-3
-8,-12,-17,14,37,44,1,-1
5,-8,-43,-18,-21,-14,-6,8
0,0,-3,-10,-12,-11,9,-1
-7,1,6,1,0,-3,-4,-3
1,10,26,5,-7,-8,-1,16
-1,2,14,6,-2,2,-2,-8
-9,-12,-14,5,18,13,-18,1
6,1,-16,-17,-21,-6,6,-6
19,2,1,1,13,25,2,8
-44,-10,4,-2,-7,-29,5,-3
5,7,11,6,-5,10,-6,-1
-9,-7,-29,8,26,40,5,3
-4,5,5,-4,3,-1,-4,2
20,9,25,7,5,10,7,10
-6,-21,-71,-13,-26,-76,-8,-10
-5,5,-8,-5,3,20,0,4
-3,-2,-5,-2,-4,3,0,-8
2,10,20,8,20,24,9,4
-3,-1,28,-2,1,16,-2,-8
6,-3,-10,2,0,-18,-5,4
-29,-10,2,4,1,39,9,-1
19,12,1,2,2,-5,-5,5
-14,5,9,-1,-2,-6,8,6
-4,-7,10,2,-7,-36,-8,-10
31,-1,-33,-1,20,36,-2,15
3,-13,-19,-10,-14,-28,-5,-2
5,9,15,0,4,35,6,17
-11,13,52,5,-12,-28,-12,-7
-4,-8,-2,11,9,-6,7,3
15,-11,-57,-16,-2,-6,-3,3
22,18,12,-3,13,62,10,12
-21,3,21,0,-17,-40,9,13
-14,-1,34,2,-22,-57,-10,-5
12,-8,-47,0,19,66,2,2
33,-2,13,-1,0,-20,-9,-30
-55,-1,-3,-1,-8,-4,1,10
12,-1,-9,1,1,-7,2,-3
-14,-1,5,-2,-21,-22,5,-2
-10,1,8,5,25,63,3,-2
22,-6,-36,-4,-1,-16,-3,-1
2,11,27,0,-3,7,-6,-4
-5,-2,16,2,-6,-30,0,3
-8,0,4,2,-3,8,-4,-3
20,-6,-23,-2,3,-10,-1,-2
-29,-5,1,-6,-5,-32,-1,-3
14,8,-5,-1,-1,4,4,-2
-31,-4,20,-1,-3,56,0,0
10,-20,-56,-3,-12,-82,-6,-4
36,-9,-44,-11,4,116,23,13
-15,10,19,3,28,3,-2,-7
-30,12,15,5,-15,-57,-14,-7
3,3,16,0,-1,-4,6,-15
11,1,5,-2,-6,-6,-13,-19
-6,-13,-1,5,-5,-8,2,10
2,-10,-29,-15,-11,-57,-14,5
5,9,35,3,19,88,22,7
-33,-5,-10,7,-1,-28,-1,-7
-24,5,4,-4,-6,19,-3,0
22,6,-4,-1,-10,-102,-8,-1
-24,-7,-12,3,48,117,19,-7
-23,-2,21,2,-19,-40,2,5
-3,-3,12,12,-14,-31,-3,-1
16,-6,-6,16,50,50,2,0
15,1,-33,-18,-20,7,-4,10
2,10,4,-13,12,30,11,-5
-26,1,18,0,-18,-14,7,0
-4,-13,2,4,-17,-43,-9,10
15,7,28,16,4,-26,-14,6
-20,-1,-8,-2,-5,26,-5,-15
53,4,-7,-4,35,51,4,35
15,2,6,-1,-16,-29,11,-4
-13,-8,-3,4,-4,-22,-8,11
-1,-5,-24,-9,-19,-54,-11,0
5,6,20,3,1,-35,-6,-13
-11,-6,15,7,18,99,9,0
9,-12,-73,-25,-24,-49,-5,-5
28,11,-12,-11,-8,-48,0,7
-4,3,33,10,17,75,9,-2
3,4,22,3,-21,-47,-14,1
4,-11,-12,13,25,56,13,-1
6,24,5,-16,-8,-45,-13,-3
5,-1,-6,-10,-5,-16,11,4
-21,-3,9,-1,-9,-32,-5,-12
3,-4,17,6,-11,-20,-18,-4
-8,-18,-27,9,5,-11,4,6
-6,5,1,1,17,63,8,-11
-11,-7,-27,-9,-16,-31,-6,0
-12,10,40,1,-1,12,4,1
10,-2,1,0,-18,-60,1,-2
-46,-15,-44,5,55,60,6,-5
26,22,20,-4,-5,8,11,6
-36,-4,-16,0,-4,-31,-6,-1
2,7,54,6,9,-9,-2,2
13,-11,-9,4,-24,-32,-2,-2
-9,4,-3,-1,6,45,-8,0
6,-7,-30,-3,15,-22,12,7
1,0,13,-5,-9,10,-6,25
-6,2,16,1,-21,-40,-11,-4
-7,-6,0,-2,15,48,6,-9
28,6,12,-1,-34,-59,-13,1
-42,-25,-74,-12,19,91,7,-11
32,11,-1,-10,-8,-32,-5,-1
-8,3,-2,-6,-16,-59,2,10
8,17,74,26,40,90,8,-6
7,-25,-50,-1,-30,-66,-18,0
-12,-5,-37,-3,11,34,-4,-9
-26,8,-26,-15,-12,-25,20,1
-42,0,16,-7,-10,-27,8,1
9,1,33,13,17,27,-4,-6
-20,-5,36,3,-25,-38,-11,-2
-1,-10,-18,9,9,3,-6,-2
11,-8,-61,-13,5,22,-3,-18
5,6,12,-11,-13,-43,-4,11
-1,-1,2,1,-7,27,23,0
21,3,13,9,40,76,16,9
4,1,13,-4,-22,-44,-17,-5
6,4,10,13,8,4,0,-7
-6,-5,-5,-10,-19,-36,-17,-5
7,2,7,7,18,39,0,3
5,-26,-70,-24,-29,-25,3,4
22,23,35,9,6,4,-1,0
-15,-7,5,-2,-5,-26,7,0
1,-8,7,-2,-8,-27,-6,-7
10,14,66,11,-3,-42,-14,-7
19,-10,-37,7,9,57,-3,-10
-21,-10,-36,-20,-17,-37,-5,-4
31,11,5,-1,-2,13,9,3
-29,11,25,7,7,-3,-2,-19
-34,0,29,3,0,-1,4,5
0,2,36,9,-4,-49,2,-5
2,-8,-27,14,28,85,9,1
-17,-16,-54,-21,-37,-43,-9,6
41,28,37,10,43,24,24,10
-1,-10,-17,-1,-3,-10,-8,2
-20,-7,17,-8,-23,-94,-13,-1
40,17,35,12,13,79,0,-1
-5,-7,-24,-3,-3,14,-5,-3
16,-8,-26,1,-5,-17,-2,-29
-14,-8,-13,-20,-31,-29,-11,14
4,12,-1,4,35,-31,-6,5
-5,-1,-15,-1,-4,29,22,3
-52,-2,-9,-11,-28,-7,7,-1
-6,-7,6,6,2,-40,-11,-6
-7,-9,-4,-4,-7,-28,-6,-6
-5,3,32,-2,-10,-54,-17,6
17,3,-5,7,22,62,2,8
4,-5,-32,-17,-24,-19,4,4
-6,10,32,4,-12,-66,-5,10
17,-13,4,4,4,-10,4,-13
2,-9,-69,-5,42,82,2,3
1,18,16,-5,-26,-21,0,1
6,3,29,16,18,39,23,1
5,9,20,6,-11,-29,-18,-11
6,-16,-24,-9,-11,-95,-8,5
38,-19,-78,-16,41,83,5,-30
-50,4,1,-11,-9,36,37,6
4,0,7,0,-15,1,-2,-2
8,12,44,15,-1,-28,-11,2
-12,-5,6,8,12,-8,-4,-1
25,0,-4,-6,-27,-12,-10,0
-14,1,6,3,27,-16,-5,2
-1,-6,-8,1,13,91,16,15
8,3,-13,1,-30,-79,-6,6
-24,3,-15,-9,12,40,3,-5
-38,-4,-6,-8,-8,-20,2,-11
1,9,25,-1,-17,-46,-3,1
-21,2,38,24,40,97,4,-10
9,-12,-19,-1,-5,-25,-15,4
6,-6,-32,-6,0,15,5,11
13,9,18,-4,-10,-18,3,8
-11,2,9,-5,-27,-117,-19,-2
23,5,12,18,57,105,17,1
0,-8,1,-7,-23,18,-2,3
-1,13,33,12,4,-13,-3,-3
17,-15,-53,-9,2,-14,-5,-19
-27,2,4,-13,-31,-80,-14,3
1,1,-3,7,37,68,15,1
4,17,20,-2,-18,-11,-6,9
-53,-13,-2,-8,-13,-5,7,-1
25,-8,-16,4,4,-5,5,10
-10,-5,6,2,1,1,-3,-7
-12,8,25,3,-17,-75,-7,-7
7,19,58,23,64,124,23,16
-10,-48,-115,-28,-42,-75,-10,-13
23,18,22,-5,19,4,12,10
5,5,12,0,7,-1,-3,-49
10,5,29,5,-25,-51,6,-32
-34,5,42,18,26,19,-23,-29
7,-7,-25,3,-6,-4,14,45
24,0,-27,-7,10,86,24,23
-27,8,14,1,-13,-51,-10,4
13,5,7,22,18,-24,4,25
-11,2,16,57,-15,-20,-15,-8
5,-10,3,109,23,-57,-13,-5
-9,-44,-115,102,-2,72,13,5
39,13,11,62,-2,-15,11,19
-46,13,18,-22,7,12,3,-18
24,24,31,-75,-7,1,-1,13
-8,13,39,-85,7,-71,-17,7
-25,-31,-50,-81,68,38,-8,-14
17,5,-5,-69,102,21,-3,-14
-9,-4,-9,-39,112,30,4,0
-8,3,7,-1,36,-30,1,-7
-9,10,36,11,-71,0,-3,-31
24,-3,-11,-12,-107,-9,-6,-1
-29,-16,-22,7,-120,-28,-6,13
14,15,26,27,-89,39,3,1
18,18,42,-9,-74,-42,4,2
5,-37,-84,-32,-75,-44,-20,10
12,3,3,-43,7,106,8,4
24,-4,-45,-100,-49,-14,1,-8
-63,7,32,-31,-17,7,11,0
-16,-2,15,8,4,-39,-11,-18
-8,-4,2,7,6,-33,-10,-23
-16,-3,5,11,21,-31,-3,-2
39,3,-28,8,50,48,2,12
7,-5,-8,14,24,3,6,-3
-6,-9,-6,-8,-30,-88,-7,-5
6,3,27,14,79,103,30,24
30,2,-6,-3,-18,-39,-11,6
-9,7,18,6,-2,-24,-6,-6
27,12,23,-4,-17,-52,10,9
19,-5,-23,-9,5,28,-14,14
-26,-23,-68,-13,10,21,10,-2
55,15,31,10,27,31,10,6
-7,-11,-10,24,8,9,-2,-7
-10,12,34,31,11,-37,-15,-22
-15,2,17,22,24,27,-6,-6
-6,6,-2,16,-17,-107,-5,1
-26,3,0,16,31,102,6,3
8,-10,-11,8,0,0,5,10
19,0,9,10,8,-44,-2,9
2,1,7,6,4,21,18,0
6,-1,23,8,-21,-83,-25,-23
-4,12,21,4,12,-5,-20,4
14,-28,-70,-8,6,68,23,1
-17,13,31,-3,-3,41,17,10
-10,-10,-13,-6,-7,-14,0,0
16,5,13,-1,-26,-18,-3,4
15,31,85,11,-25,-128,-17,-9
-9,-32,-79,2,75,116,-2,-27
-4,-12,-51,-12,-6,-23,14,30
-9,3,15,-7,-17,-68,11,3
6,13,28,9,-3,-10,-6,-3
-8,17,61,9,-23,-52,-10,-10
7,-17,-46,-5,21,90,-6,-5
9,-21,-59,-8,8,37,2,3
2,14,27,-8,0,16,14,13
6,-1,5,2,-26,-22,-1,-2
-5,9,23,8,-11,-28,-13,-15
7,3,6,-3,-7,-60,-1,2
-3,-9,-15,3,38,59,-9,2
-11,-4,-10,0,7,49,11,11
22,6,1,-7,-19,-22,8,4
2,-6,-1,-1,6,29,9,-1
-2,-6,-5,-2,-12,-31,-5,-2
-8,5,17,-1,-12,-41,-10,-9
0,-5,-24,0,16,74,-2,5
-29,-15,-33,-10,-19,-25,1,7
5,7,1,-2,1,8,1,0
-13,-5,-6,-3,-4,-14,-4,5
2,3,18,3,-5,-24,6,2
6,16,48,6,-14,-60,-14,-10
-10,-3,-3,1,2,23,-19,-8
-17,-23,-86,-13,-17,-41,-1,17
13,4,12,-1,1,-32,12,18
-12,-2,16,2,-4,-33,-1,-13
18,3,17,4,0,23,-6,-1
-3,11,19,-3,-17,-64,-12,-7
7,-3,-5,4,13,60,-12,2
-29,-13,-33,-7,-5,-11,9,19
23,2,3,-4,-11,-19,7,2
11,4,4,1,14,35,5,-10
-2,2,3,2,2,-17,-4,-3
4,3,13,6,1,9,-7,-8
-3,0,-7,-2,4,-10,0,-1
-4,-6,1,-1,-1,20,-3,-2
0,8,12,6,19,23,8,4
-6,4,-1,0,4,14,3,-2
-10,4,1,2,8,11,8,1
6,-4,4,1,3,32,-5,3
6,9,18,0,-13,-36,1,-6
-8,-7,-5,-4,-10,-9,-10,-12
14,11,5,11,4,-18,2,3
-4,-16,-35,-5,58,79,14,10
-14,4,-3,-4,-8,-23,4,-22
-5,15,26,0,3,8,8,12
-4,0,16,-1,-31,-60,-8,-3
11,9,25,6,-7,-10,-11,-2
-10,-11,-14,0,8,4,-6,-4
12,-2,-7,-2,-5,-7,-3,0
-4,0,1,3,9,38,6,8
1,-1,-6,-2,-8,-29,-4,-3
-2,-5,1,-5,-14,-30,-2,-18
-2,-1,-6,3,22,53,3,-12
-2,-9,-28,-7,10,50,10,13
4,4,9,2,-8,-34,3,3
-6,-3,1,-2,-15,-36,-2,10
14,4,11,3,8,-24,-4,-5
2,0,24,3,-7,-32,-6,-12
-5,-4,-13,-12,-30,11,-14,-10
9,-17,-51,3,22,-50,21,36
0,9,14,-4,-1,-53,-11,-14
-6,-2,10,3,11,-20,0,-8
7,5,40,2,-36,-67,-17,-4
2,-34,-68,-27,-13,37,-14,-35
3,7,24,2,7,54,10,47
-38,0,14,-1,-14,-16,7,-2
24,9,9,3,12,-4,4,0
-12,19,24,8,7,33,-1,-7
2,-10,-29,-3,0,9,1,38
4,-4,-7,-9,-17,-2,-8,26
-19,-7,-2,10,14,6,11,8
22,13,18,3,-7,-44,-9,-18
2,-5,3,4,20,70,-6,-29
12,-9,-39,-3,-4,-73,7,-15
8,-4,-18,-5,5,19,3,-15
-3,5,18,-3,-14,-36,-3,20
5,11,25,2,-16,-38,-4,-22
-25,-11,3,0,5,33,-7,-18
32,6,-1,2,0,-20,21,-11
-48,-7,-14,-6,-24,39,0,25
15,2,-2,8,26,34,2,7
5,8,-4,-2,19,25,0,10
-8,-4,6,-4,-2,-21,-1,5
3,12,42,5,-7,-40,1,-8
0,-13,-21,-3,13,72,4,-17
-7,-10,-33,-3,-8,2,2,7
-1,-1,-5,-5,-12,-56,-13,-9
31,5,18,5,27,48,6,-6
-10,5,23,-2,-45,-98,-2,-1
21,-7,-42,-3,45,80,8,-1
23,10,-9,2,-9,11,6,19
-17,3,13,3,6,-6,3,9
3,-2,-4,-2,-5,-42,4,-4
-15,5,37,4,-14,-10,-7,-1
-7,3,-2,1,2,14,-4,-6
-4,-16,-27,-2,-4,-7,-3,5
-1,1,2,-6,-7,-6,0,-3
0,5,7,3,6,-33,-4,-5
-17,-1,9,0,0,24,3,6
-2,-7,-14,1,11,6,-9,-9
-9,-11,-22,-1,6,42,0,-6
6,-5,-27,-16,-25,-18,-1,7
5,11,25,3,3,-19,9,24
-22,1,20,0,-1,-39,-12,-11
10,-8,-14,-3,-18,-3,-8,-11
7,9,17,10,29,37,4,1
5,-5,-31,-5,-18,17,17,3
13,0,-7,2,0,-9,-6,-2
-8,0,-1,-2,6,-60,-7,6
-20,-5,16,2,-10,17,4,1
-12,-4,4,3,9,32,-9,-24
18,13,26,7,23,34,6,5
2,-9,-32,-4,-18,-10,3,4
11,-5,-3,-6,-11,-16,0,-19
-4,-6,2,0,18,34,5,-4
-13,2,-18,-4,8,40,-1,8
-1,18,39,4,-1,-10,11,12
-2,1,15,6,0,-5,-10,-6
-20,-24,-44,0,7,-3,1,14
-21,-3,8,-4,-16,-33,3,-7
2,-4,-10,-6,-1,-27,2,-5
1,12,11,6,6,56,4,10
-7,-4,2,-1,-3,-12,-8,-15
-2,13,31,10,10,4,3,-5
0,-23,-63,-11,10,58,10,3
1,-1,2,-10,-8,-87,-10,15
-3,15,32,3,-7,22,-12,-27
-1,-11,-24,-4,0,5,2,18
46,21,31,4,-7,3,-7,-13
-10,-7,-13,0,-6,-14,8,14
-26,-3,-3,0,0,-3,-6,-11
17,8,22,2,-8,-27,-5,-4
-19,-8,5,2,8,-3,-1,0
-17,-9,-27,-6,15,81,-2,-15
9,3,-2,-2,-10,-37,5,18
8,-1,-4,-1,-7,-5,-4,-2
-10,5,15,4,4,8,0,2
10,1,-6,1,-1,-11,-1,-17
-11,-10,-2,0,10,4,-5,-11
9,-5,-7,-5,-5,3,-1,-3
-4,6,9,4,1,33,2,7
5,-4,-27,-10,-2,-6,-8,-13
-3,1,-1,-7,-10,-14,7,19
-12,-4,-8,1,-1,-9,3,0
-7,11,18,3,0,-19,-8,-4
47,-1,11,5,-7,-2,8,7
-19,-1,-8,-1,1,-17,-3,-2
12,-7,-8,-1,3,45,2,-3
-9,1,5,-1,14,-45,-5,4
7,4,13,4,-3,43,6,-1
12,4,0,-6,-9,-15,-11,-3
-1,-19,-47,-1,-26,-20,8,18
-11,-5,-6,-1,15,-21,-5,-34
-1,3,17,0,5,-21,-7,-5
12,5,7,2,-1,5,-8,1
-20,1,2,-8,-1,21,4,9
14,-10,-23,-6,-19,-12,-3,13
-7,12,19,1,-11,-51,-4,-5
-12,-8,1,5,5,3,1,2
9,-1,1,-3,-9,-43,-4,-5
9,-3,-6,-1,9,46,-3,-6
-19,1,7,0,-4,-8,1,4
5,1,-13,-3,3,11,9,10
1,1,-2,-1,7,23,1,-9
-12,-2,13,4,-4,-24,-5,2
3,0,7,2,-14,-13,3,3
-3,-4,-18,-4,5,-7,-2,-2
-11,-4,-10,-4,4,-7,-2,-4
16,6,11,-4,-15,-25,-4,7
-4,-22,-40,-1,12,65,4,7
-7,10,24,-1,-6,-8,-1,5
11,4,9,3,4,-20,1,1
0,-2,-1,2,-14,-9,3,10
3,0,-10,1,1,-26,-1,-2
13,19,31,4,6,16,-5,-11
-10,-4,-1,-1,-5,-2,1,7
-27,-16,-27,-2,19,63,7,-6
12,7,8,-2,-11,-20,-2,0
28,-2,-6,1,4,-1,9,9
10,13,25,1,-8,-34,-7,-16
14,0,-6,-1,-6,26,-5,-3
-15,6,12,0,4,-9,2,13
13,1,2,-1,-5,9,2,-5
11,-14,-48,2,13,4,-2,20
-23,1,11,-4,-24,-59,1,6
-1,-2,4,-1,16,-5,7,4
-7,6,22,3,-7,-13,-8,-9
-13,0,22,4,1,11,1,-5
3,-14,-55,-6,0,29,2,11
20,17,22,2,-9,-27,1,-7
-6,-11,11,1,13,-3,3,-1
3,-8,-35,-9,2,16,-3,-13
4,7,13,-3,3,7,10,17
-14,-4,1,-1,-8,7,-4,-9
4,1,10,8,-13,-15,-3,5
10,5,7,3,16,1,-11,-20
7,-4,-21,-8,-9,-38,5,3
-6,9,32,2,16,32,-9,3
-17,-33,-73,-6,-9,4,0,8
-12,10,28,-3,-18,-19,2,-5
12,9,24,3,9,-6,-1,-10
-12,-6,-13,-3,-10,-20,2,0
3,1,3,0,-2,1,1,8
18,9,19,6,8,-1,1,4
-24,-7,-12,1,3,-2,-13,-27
2,-3,-4,2,15,66,14,16
0,-1,4,-5,-5,-18,1,-1
14,-2,-11,-4,-12,-8,-3,1
-25,3,16,6,6,1,1,3
22,-2,-3,-4,-24,-43,-5,-5
-46,0,3,10,41,62,-3,-10
-21,-10,-34,-5,16,75,17,8
-23,8,9,-7,-10,-12,2,5
-9,-5,-6,-1,-14,-41,3,-4
5,11,21,1,-2,-24,-7,-9
2,0,19,5,9,48,8,8
-1,-3,-9,-1,-7,-2,-9,-1
0,-10,-24,-6,-25,-52,-8,-11
-1,2,-7,-1,5,8,15,16
-4,8,22,2,13,11,-3,-19
31,6,8,7,17,27,6,-5
-5,2,0,-4,-5,-22,-12,-1
